C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2018;Ciudad de Madrid;85 a 89 años;79.946;1.824;19.548;28.019;13.695;983;977;6.049;347;2.520;750;3.572;148;1.195;319;27.366;243;5.569;8.798;4.518;568;677;1.990;100;791;658;2.288;108;976;82;52.580;1.581;13.979;19.221;9.177;415;300;4.059;247;1.729;92;1.284;40;219;237
1 de enero de 2018;Ciudad de Madrid;90 a 94 años;34.274;702;8.771;12.417;5.619;324;348;2.505;135;1.045;273;1.394;54;535;152;9.694;80;2.001;3.103;1.594;155;226;665;35;262;231;826;39;435;42;24.580;622;6.770;9.314;4.025;169;122;1.840;100;783;42;568;15;100;110
1 de enero de 2018;Ciudad de Madrid;95 a 99 años;8.719;166;2.390;3.103;1.392;53;74;719;32;287;45;297;8;113;40;1.898;15;418;585;297;23;39;146;10;60;35;161;7;92;10;6.821;151;1.972;2.518;1.095;30;35;573;22;227;10;136;1;21;30
1 de enero de 2018;Ciudad de Madrid;100 y más años;1.383;61;410;455;202;14;12;95;7;47;7;45;0;9;19;221;7;46;61;36;5;7;15;0;9;5;20;0;6;4;1.162;54;364;394;166;9;5;80;7;38;2;25;0;3;15
1 de enero de 2018;01. Centro;Total;112.903;309;3.372;9.491;18.980;2.922;3.449;17.604;2.337;7.124;1.876;32.295;1.600;11.443;101;56.536;100;1.320;4.060;9.842;1.627;2.074;9.503;1.149;2.912;1.406;15.979;915;5.601;48;56.367;209;2.052;5.431;9.138;1.295;1.375;8.101;1.188;4.212;470;16.316;685;5.842;53
1 de enero de 2018;01. Centro;25 a 29 años;11.837;25;138;293;1.635;318;358;2.021;173;474;125;4.663;164;1.443;7;5.889;14;94;192;995;190;214;1.127;84;173;83;2.037;80;601;5;5.948;11;44;101;640;128;144;894;89;301;42;2.626;84;842;2
1 de enero de 2018;01. Centro;30 a 34 años;14.458;10;142;347;2.000;321;566;1.956;237;895;255;5.248;244;2.233;4;7.635;5;90;220;1.273;214;343;1.155;132;339;173;2.559;136;992;4;6.823;5;52;127;727;107;223;801;105;556;82;2.689;108;1.241;0
1 de enero de 2018;01. Centro;35 a 39 años;14.726;12;145;448;2.081;319;517;2.121;400;963;316;5.055;352;1.997;0;8.084;9;106;285;1.340;200;337;1.321;220;431;231;2.463;196;945;0;6.642;3;39;163;741;119;180;800;180;532;85;2.592;156;1.052;0
1 de enero de 2018;01. Centro;40 a 44 años;13.192;5;146;468;1.940;352;457;1.929;423;983;291;4.462;291;1.445;0;7.347;2;95;302;1.195;229;285;1.150;226;479;218;2.288;174;704;0;5.845;3;51;166;745;123;172;779;197;504;73;2.174;117;741;0
1 de enero de 2018;01. Centro;45 a 49 años;11.081;15;132;525;1.785;367;383;1.812;345;822;189;3.430;202;1.074;0;6.111;9;82;317;1.047;220;215;1.033;172;401;138;1.810;116;551;0;4.970;6;50;208;738;147;168;779;173;421;51;1.620;86;523;0
1 de enero de 2018;01. Centro;50 a 54 años;10.127;16;136;561;1.746;414;408;1.869;263;700;177;2.789;119;927;2;5.422;9;79;314;967;211;241;1.036;129;317;132;1.423;72;491;1;4.705;7;57;247;779;203;167;833;134;383;45;1.366;47;436;1
1 de enero de 2018;01. Centro;55 a 59 años;8.778;12;181;675;1.574;284;302;1.782;160;633;132;2.209;72;750;12;4.356;5;90;344;814;130;158;896;65;248;101;1.057;45;398;5;4.422;7;91;331;760;154;144;886;95;385;31;1.152;27;352;7
1 de enero de 2018;01. Centro;60 a 64 años;7.191;27;156;792;1.428;186;141;1.420;123;484;93;1.684;56;586;15;3.442;11;66;359;624;81;92;720;48;185;73;837;35;303;8;3.749;16;90;433;804;105;49;700;75;299;20;847;21;283;7
1 de enero de 2018;01. Centro;65 a 69 años;5.547;17;238;860;1.229;112;92;865;97;386;92;1.118;27;399;15;2.479;6;88;376;487;42;50;400;34;123;78;561;14;211;9;3.068;11;150;484;742;70;42;465;63;263;14;557;13;188;6
1 de enero de 2018;01. Centro;70 a 74 años;4.777;31;305;963;1.146;103;84;630;48;273;92;787;28;280;7;2.100;7;113;365;407;45;56;273;16;90;83;446;15;181;3;2.677;24;192;598;739;58;28;357;32;183;9;341;13;99;4
1 de enero de 2018;01. Centro;75 a 79 años;3.548;37;379;898;874;54;48;439;34;185;49;392;18;134;7;1.363;9;121;295;282;25;36;163;12;52;44;217;15;91;1;2.185;28;258;603;592;29;12;276;22;133;5;175;3;43;6
1 de enero de 2018;01. Centro;80 a 84 años;3.255;37;491;1.097;683;46;40;331;13;132;40;240;9;84;12;1.111;1;133;330;204;19;22;113;4;30;32;148;6;63;6;2.144;36;358;767;479;27;18;218;9;102;8;92;3;21;6
1 de enero de 2018;01. Centro;85 a 89 años;2.703;45;454;960;537;27;34;268;18;119;14;146;14;58;9;827;11;104;265;142;14;18;82;4;29;12;87;9;46;4;1.876;34;350;695;395;13;16;186;14;90;2;59;5;12;5
1 de enero de 2018;01. Centro;90 a 94 años;1.243;14;244;442;238;18;12;114;2;64;9;52;4;25;5;293;1;49;74;51;7;5;27;2;14;6;34;2;20;1;950;13;195;368;187;11;7;87;0;50;3;18;2;5;4
1 de enero de 2018;01. Centro;95 a 99 años;366;2;69;141;72;1;6;38;1;9;2;15;0;6;4;65;0;8;22;11;0;1;6;1;1;2;9;0;4;0;301;2;61;119;61;1;5;32;0;8;0;6;0;2;4
1 de enero de 2018;01. Centro;100 y más años;74;4;16;21;12;0;1;9;0;2;0;5;0;2;2;12;1;2;0;3;0;1;1;0;0;0;3;0;0;1;62;3;14;21;9;0;0;8;0;2;0;2;0;2;1
1 de enero de 2018;02. Arganzuela;Total;121.877;189;3.133;10.653;20.933;3.770;4.679;19.333;2.186;9.635;3.387;32.321;1.119;10.372;167;55.381;65;930;3.768;9.062;1.960;2.825;9.818;927;3.197;2.621;14.806;619;4.712;71;66.496;124;2.203;6.885;11.871;1.810;1.854;9.515;1.259;6.438;766;17.515;500;5.660;96
1 de enero de 2018;02. Arganzuela;25 a 29 años;9.232;26;93;228;1.082;331;384;1.683;95;398;127;3.581;86;1.112;6;4.418;18;60;131;574;209;230;929;46;121;87;1.494;41;473;5;4.814;8;33;97;508;122;154;754;49;277;40;2.087;45;639;1
1 de enero de 2018;02. Arganzuela;30 a 34 años;12.083;6;54;224;1.478;394;600;1.497;226;970;372;4.205;176;1.870;11;5.886;2;31;128;851;230;372;876;110;314;274;1.879;82;729;8;6.197;4;23;96;627;164;228;621;116;656;98;2.326;94;1.141;3
1 de enero de 2018;02. Arganzuela;35 a 39 años;13.454;5;43;266;1.639;361;508;1.901;320;1.152;488;4.700;256;1.815;0;6.682;3;19;156;931;223;323;1.131;169;369;351;2.089;151;767;0;6.772;2;24;110;708;138;185;770;151;783;137;2.611;105;1.048;0
1 de enero de 2018;02. Arganzuela;40 a 44 años;12.961;6;48;324;1.578;308;500;1.813;374;1.083;486;4.806;217;1.416;2;6.335;2;27;173;849;200;297;985;164;394;318;2.142;133;649;2;6.626;4;21;151;729;108;203;828;210;689;168;2.664;84;767;0
1 de enero de 2018;02. Arganzuela;45 a 49 años;11.730;5;45;321;1.704;406;593;1.837;318;1.061;415;3.884;115;1.026;0;5.642;2;23;154;870;230;346;952;138;369;301;1.765;44;448;0;6.088;3;22;167;834;176;247;885;180;692;114;2.119;71;578;0
1 de enero de 2018;02. Arganzuela;50 a 54 años;12.273;11;72;426;1.795;532;652;2.269;277;1.076;353;3.722;80;998;10;5.789;6;37;202;890;250;361;1.098;106;384;279;1.655;42;474;5;6.484;5;35;224;905;282;291;1.171;171;692;74;2.067;38;524;5
1 de enero de 2018;02. Arganzuela;55 a 59 años;11.250;10;83;570;2.003;474;482;2.427;171;1.022;279;2.763;57;887;22;5.118;5;37;274;903;190;260;1.140;48;303;241;1.259;35;409;14;6.132;5;46;296;1.100;284;222;1.287;123;719;38;1.504;22;478;8
1 de enero de 2018;02. Arganzuela;60 a 64 años;9.800;7;112;816;2.210;300;273;2.149;165;901;174;2.044;46;590;13;4.305;3;36;318;821;119;178;963;60;280;149;1.007;32;336;3;5.495;4;76;498;1.389;181;95;1.186;105;621;25;1.037;14;254;10
1 de enero de 2018;02. Arganzuela;65 a 69 años;8.078;17;194;1.120;2.143;217;252;1.482;97;730;254;1.213;35;310;14;3.522;6;63;435;676;87;160;712;34;242;215;679;22;183;8;4.556;11;131;685;1.467;130;92;770;63;488;39;534;13;127;6
1 de enero de 2018;02. Arganzuela;70 a 74 años;6.310;15;302;1.384;1.787;156;185;853;63;498;185;681;20;165;16;2.656;7;92;437;626;76;121;416;24;166;170;384;14;116;7;3.654;8;210;947;1.161;80;64;437;39;332;15;297;6;49;9
1 de enero de 2018;02. Arganzuela;75 a 79 años;4.629;19;389;1.220;1.318;104;111;547;36;316;113;323;13;104;16;1.840;3;126;379;423;49;87;256;16;115;107;198;9;67;5;2.789;16;263;841;895;55;24;291;20;201;6;125;4;37;11
1 de enero de 2018;02. Arganzuela;80 a 84 años;4.480;24;580;1.529;1.105;112;71;454;19;237;59;198;14;52;26;1.557;4;141;441;337;54;46;213;4;76;55;127;12;39;8;2.923;20;439;1.088;768;58;25;241;15;161;4;71;2;13;18
1 de enero de 2018;02. Arganzuela;85 a 89 años;3.349;26;603;1.264;714;50;44;271;17;127;59;136;3;19;16;1.083;4;152;354;210;32;30;101;5;41;54;80;1;16;3;2.266;22;451;910;504;18;14;170;12;86;5;56;2;3;13
1 de enero de 2018;02. Arganzuela;90 a 94 años;1.663;7;367;703;306;16;19;103;6;43;16;57;1;8;11;438;0;67;150;84;7;12;34;2;15;15;44;1;6;1;1.225;7;300;553;222;9;7;69;4;28;1;13;0;2;10
1 de enero de 2018;02. Arganzuela;95 a 99 años;523;4;129;228;67;8;5;45;2;20;6;8;0;0;1;101;0;17;34;17;3;2;11;1;7;4;4;0;0;1;422;4;112;194;50;5;3;34;1;13;2;4;0;0;0
1 de enero de 2018;02. Arganzuela;100 y más años;62;1;19;30;4;1;0;2;0;1;1;0;0;0;3;9;0;2;2;0;1;0;1;0;1;1;0;0;0;1;53;1;17;28;4;0;0;1;0;0;0;0;0;0;2
1 de enero de 2018;03. Retiro;Total;95.458;167;1.815;6.268;13.443;1.929;2.597;16.124;1.637;7.719;2.662;30.816;827;9.312;142;42.091;65;504;1.863;4.895;950;1.538;7.427;610;2.407;2.078;14.817;479;4.401;57;53.367;102;1.311;4.405;8.548;979;1.059;8.697;1.027;5.312;584;15.999;348;4.911;85
1 de enero de 2018;03. Retiro;25 a 29 años;6.742;12;44;75;568;177;190;1.359;62;224;88;3.105;52;782;4;3.208;9;27;46;316;106;121;798;35;64;57;1.294;21;314;0;3.534;3;17;29;252;71;69;561;27;160;31;1.811;31;468;4
1 de enero de 2018;03. Retiro;30 a 34 años;7.716;3;24;118;713;182;343;1.022;110;569;218;3.126;99;1.181;8;3.677;1;11;51;348;99;222;621;53;179;154;1.439;47;446;6;4.039;2;13;67;365;83;121;401;57;390;64;1.687;52;735;2
1 de enero de 2018;03. Retiro;35 a 39 años;8.595;5;28;97;725;168;253;1.110;176;736;278;3.650;157;1.212;0;4.178;1;7;51;411;102;164;691;85;244;189;1.659;93;481;0;4.417;4;21;46;314;66;89;419;91;492;89;1.991;64;731;0
1 de enero de 2018;03. Retiro;40 a 44 años;9.045;9;22;118;747;177;245;1.225;268;717;286;3.975;118;1.138;0;4.383;4;5;50;399;112;153;716;112;256;206;1.799;59;512;0;4.662;5;17;68;348;65;92;509;156;461;80;2.176;59;626;0
1 de enero de 2018;03. Retiro;45 a 49 años;8.221;13;42;128;791;188;247;1.160;259;748;256;3.362;99;928;0;3.931;9;25;58;398;106;144;616;87;264;171;1.567;54;432;0;4.290;4;17;70;393;82;103;544;172;484;85;1.795;45;496;0
1 de enero de 2018;03. Retiro;50 a 54 años;8.514;15;50;200;924;211;327;1.500;212;704;182;3.177;84;928;0;3.929;9;21;99;425;97;185;709;72;236;142;1.429;53;452;0;4.585;6;29;101;499;114;142;791;140;468;40;1.748;31;476;0
1 de enero de 2018;03. Retiro;55 a 59 años;8.132;18;56;260;955;191;285;1.716;145;751;170;2.631;46;900;8;3.599;11;23;103;390;81;148;733;53;248;137;1.220;32;417;3;4.533;7;33;157;565;110;137;983;92;503;33;1.411;14;483;5
1 de enero de 2018;03. Retiro;60 a 64 años;8.116;15;55;410;1.211;173;146;1.884;120;747;160;2.389;49;745;12;3.423;7;21;179;416;67;79;788;25;205;128;1.118;30;354;6;4.693;8;34;231;795;106;67;1.096;95;542;32;1.271;19;391;6
1 de enero de 2018;03. Retiro;65 a 69 años;7.676;8;103;572;1.495;148;137;1.536;121;739;270;1.917;41;566;23;3.246;2;43;193;418;49;73;596;37;191;238;1.052;28;312;14;4.430;6;60;379;1.077;99;64;940;84;548;32;865;13;254;9
1 de enero de 2018;03. Retiro;70 a 74 años;7.025;15;152;763;1.631;119;154;1.211;64;676;314;1.507;37;360;22;2.939;4;45;234;433;44;90;415;16;173;274;942;27;230;12;4.086;11;107;529;1.198;75;64;796;48;503;40;565;10;130;10
1 de enero de 2018;03. Retiro;75 a 79 años;5.276;8;201;811;1.262;66;88;883;47;445;215;966;24;236;24;2.149;1;56;204;312;24;54;296;16;146;189;644;19;178;10;3.127;7;145;607;950;42;34;587;31;299;26;322;5;58;14
1 de enero de 2018;03. Retiro;80 a 84 años;4.642;14;303;1.059;1.126;62;99;691;30;345;128;548;12;203;22;1.746;3;74;267;321;27;59;222;9;109;113;364;10;165;3;2.896;11;229;792;805;35;40;469;21;236;15;184;2;38;19
1 de enero de 2018;03. Retiro;85 a 89 años;3.470;16;394;921;801;44;58;528;14;201;67;325;8;79;14;1.108;3;90;204;202;25;31;151;5;56;56;214;5;63;3;2.362;13;304;717;599;19;27;377;9;145;11;111;3;16;11
1 de enero de 2018;03. Retiro;90 a 94 años;1.748;11;252;555;383;20;17;231;6;86;22;115;1;46;3;479;1;47;110;84;10;11;63;4;28;18;64;1;38;0;1.269;10;205;445;299;10;6;168;2;58;4;51;0;8;3
1 de enero de 2018;03. Retiro;95 a 99 años;461;5;73;148;95;3;7;61;2;29;7;22;0;8;1;86;0;8;14;18;1;3;11;1;7;5;11;0;7;0;375;5;65;134;77;2;4;50;1;22;2;11;0;1;1
1 de enero de 2018;03. Retiro;100 y más años;79;0;16;33;16;0;1;7;1;2;1;1;0;0;1;10;0;1;0;4;0;1;1;0;1;1;1;0;0;0;69;0;15;33;12;0;0;6;1;1;0;0;0;0;1
1 de enero de 2018;04. Salamanca;Total;117.453;168;1.848;6.391;15.377;1.995;2.523;19.516;2.204;8.288;2.479;42.405;1.094;12.983;182;50.130;64;494;1.834;5.324;877;1.320;7.978;677;2.524;1.887;20.084;595;6.418;54;67.323;104;1.354;4.557;10.053;1.118;1.203;11.538;1.527;5.764;592;22.321;499;6.565;128
1 de enero de 2018;04. Salamanca;25 a 29 años;10.784;14;60;129;801;159;226;1.784;111;314;121;5.623;76;1.362;4;4.789;7;41;86;406;95;131;967;57;96;80;2.243;39;537;4;5.995;7;19;43;395;64;95;817;54;218;41;3.380;37;825;0
1 de enero de 2018;04. Salamanca;30 a 34 años;11.633;4;33;138;925;174;358;1.240;169;646;242;5.613;135;1.950;6;5.341;1;22;78;458;93;215;687;74;196;161;2.527;65;762;2;6.292;3;11;60;467;81;143;553;95;450;81;3.086;70;1.188;4
1 de enero de 2018;04. Salamanca;35 a 39 años;10.922;4;23;130;1.022;161;242;1.373;218;761;256;4.899;173;1.660;0;5.233;3;8;57;494;90;135;785;94;263;176;2.271;92;765;0;5.689;1;15;73;528;71;107;588;124;498;80;2.628;81;895;0
1 de enero de 2018;04. Salamanca;40 a 44 años;10.465;9;27;128;975;189;223;1.438;280;746;233;4.669;139;1.409;0;4.938;5;7;52;472;105;125;788;107;264;152;2.129;71;661;0;5.527;4;20;76;503;84;98;650;173;482;81;2.540;68;748;0
1 de enero de 2018;04. Salamanca;45 a 49 años;9.643;16;30;171;1.045;207;268;1.368;268;753;195;4.048;128;1.145;1;4.382;11;7;80;441;108;142;673;68;269;133;1.830;66;554;0;5.261;5;23;91;604;99;126;695;200;484;62;2.218;62;591;1
1 de enero de 2018;04. Salamanca;50 a 54 años;10.398;12;39;255;1.099;286;338;1.765;267;833;169;3.933;117;1.278;7;4.615;6;17;100;456;138;150;747;72;299;128;1.788;68;642;4;5.783;6;22;155;643;148;188;1.018;195;534;41;2.145;49;636;3
1 de enero de 2018;04. Salamanca;55 a 59 años;9.863;12;75;358;1.180;199;228;1.912;229;794;177;3.482;92;1.115;10;4.329;5;31;154;467;69;104;775;65;242;141;1.668;45;560;3;5.534;7;44;204;713;130;124;1.137;164;552;36;1.814;47;555;7
1 de enero de 2018;04. Salamanca;60 a 64 años;8.990;13;97;424;1.285;135;124;1.903;175;749;141;2.947;59;910;28;3.815;7;34;158;445;33;58;758;34;213;106;1.433;33;491;12;5.175;6;63;266;840;102;66;1.145;141;536;35;1.514;26;419;16
1 de enero de 2018;04. Salamanca;65 a 69 años;8.251;10;100;558;1.406;145;138;1.690;164;702;228;2.338;54;694;24;3.393;5;36;185;404;43;74;557;36;174;184;1.266;34;387;8;4.858;5;64;373;1.002;102;64;1.133;128;528;44;1.072;20;307;16
1 de enero de 2018;04. Salamanca;70 a 74 años;7.374;10;146;664;1.383;113;119;1.426;139;642;265;1.897;47;505;18;3.035;3;51;198;361;32;64;414;29;170;224;1.126;31;327;5;4.339;7;95;466;1.022;81;55;1.012;110;472;41;771;16;178;13
1 de enero de 2018;04. Salamanca;75 a 79 años;5.936;18;175;743;1.278;93;79;1.149;72;464;191;1.258;24;366;26;2.226;6;39;184;298;27;30;288;18;122;173;763;17;255;6;3.710;12;136;559;980;66;49;861;54;342;18;495;7;111;20
1 de enero de 2018;04. Salamanca;80 a 84 años;5.594;22;367;981;1.228;72;81;1.074;58;409;132;828;26;292;24;1.887;2;83;211;279;23;46;254;15;96;118;506;15;232;7;3.707;20;284;770;949;49;35;820;43;313;14;322;11;60;17
1 de enero de 2018;04. Salamanca;85 a 89 años;4.490;12;362;942;1.007;45;58;872;33;288;84;565;17;193;12;1.415;3;74;178;222;17;26;197;6;78;72;371;14;156;1;3.075;9;288;764;785;28;32;675;27;210;12;194;3;37;11
1 de enero de 2018;04. Salamanca;90 a 94 años;2.271;8;194;559;550;14;32;382;12;142;35;241;6;81;15;566;0;27;88;93;3;15;66;2;31;31;133;4;72;1;1.705;8;167;471;457;11;17;316;10;111;4;108;2;9;14
1 de enero de 2018;04. Salamanca;95 a 99 años;711;3;100;172;161;2;7;125;6;43;10;55;1;22;4;149;0;13;17;26;1;5;22;0;11;8;28;1;16;1;562;3;87;155;135;1;2;103;6;32;2;27;0;6;3
1 de enero de 2018;04. Salamanca;100 y más años;128;1;20;39;32;1;2;15;3;2;0;9;0;1;3;17;0;4;8;2;0;0;0;0;0;0;2;0;1;0;111;1;16;31;30;1;2;15;3;2;0;7;0;0;3
1 de enero de 2018;05. Chamartín;Total;113.708;174;1.637;5.644;14.330;1.759;2.336;18.778;2.278;8.144;2.516;42.062;1.034;12.665;351;49.499;68;393;1.583;4.737;766;1.273;7.869;663;2.539;1.964;20.613;567;6.339;125;64.209;106;1.244;4.061;9.593;993;1.063;10.909;1.615;5.605;552;21.449;467;6.326;226
1 de enero de 2018;05. Chamartín;25 a 29 años;9.052;18;69;115;723;163;192;1.725;83;265;91;4.456;63;1.084;5;4.297;10;47;58;365;92;129;956;32;78;63;1.956;29;477;5;4.755;8;22;57;358;71;63;769;51;187;28;2.500;34;607;0
1 de enero de 2018;05. Chamartín;30 a 34 años;10.603;4;23;131;858;154;321;1.277;136;681;249;5.026;115;1.613;15;5.009;2;12;65;414;87;197;693;54;216;180;2.334;61;682;12;5.594;2;11;66;444;67;124;584;82;465;69;2.692;54;931;3
1 de enero de 2018;05. Chamartín;35 a 39 años;10.691;8;24;132;849;138;215;1.367;208;744;247;5.003;153;1.603;0;5.072;3;5;55;391;71;122;783;79;230;179;2.370;84;700;0;5.619;5;19;77;458;67;93;584;129;514;68;2.633;69;903;0
1 de enero de 2018;05. Chamartín;40 a 44 años;10.818;10;27;140;875;148;216;1.331;263;757;222;5.137;155;1.534;3;5.070;6;10;52;383;83;113;738;99;264;158;2.366;77;719;2;5.748;4;17;88;492;65;103;593;164;493;64;2.771;78;815;1
1 de enero de 2018;05. Chamartín;45 a 49 años;10.209;12;36;166;951;166;252;1.317;340;783;221;4.548;128;1.286;3;4.776;3;13;66;402;82;138;664;95;313;145;2.165;64;623;3;5.433;9;23;100;549;84;114;653;245;470;76;2.383;64;663;0
1 de enero de 2018;05. Chamartín;50 a 54 años;10.139;24;43;221;1.042;196;254;1.681;313;771;171;4.110;101;1.203;9;4.531;13;9;88;416;93;126;757;83;290;121;1.889;54;587;5;5.608;11;34;133;626;103;128;924;230;481;50;2.221;47;616;4
1 de enero de 2018;05. Chamartín;55 a 59 años;9.781;16;48;280;1.199;199;213;1.937;239;735;191;3.462;66;1.174;22;4.278;11;14;124;440;70;90;795;69;228;147;1.663;41;578;8;5.503;5;34;156;759;129;123;1.142;170;507;44;1.799;25;596;14
1 de enero de 2018;05. Chamartín;60 a 64 años;8.858;13;86;380;1.170;125;135;1.843;202;712;172;3.048;64;869;39;3.798;5;31;152;381;41;66;706;54;215;133;1.501;39;460;14;5.060;8;55;228;789;84;69;1.137;148;497;39;1.547;25;409;25
1 de enero de 2018;05. Chamartín;65 a 69 años;7.994;12;107;455;1.343;118;148;1.621;159;717;228;2.314;54;667;51;3.366;6;37;148;369;41;75;574;30;203;194;1.272;31;366;20;4.628;6;70;307;974;77;73;1.047;129;514;34;1.042;23;301;31
1 de enero de 2018;05. Chamartín;70 a 74 años;7.528;9;128;556;1.441;108;118;1.455;109;694;274;1.962;44;567;63;3.071;3;33;159;319;40;67;396;27;169;245;1.223;23;351;16;4.457;6;95;397;1.122;68;51;1.059;82;525;29;739;21;216;47
1 de enero de 2018;05. Chamartín;75 a 79 años;5.819;9;156;646;1.173;80;85;1.112;76;488;194;1.312;44;402;42;2.229;2;30;153;258;26;50;265;13;120;168;832;28;269;15;3.590;7;126;493;915;54;35;847;63;368;26;480;16;133;27
1 de enero de 2018;05. Chamartín;80 a 84 años;5.327;15;270;867;1.145;77;81;956;69;390;139;919;21;339;39;1.928;2;58;182;254;19;46;262;12;107;131;564;17;260;14;3.399;13;212;685;891;58;35;694;57;283;8;355;4;79;25
1 de enero de 2018;05. Chamartín;85 a 89 años;4.103;10;330;823;943;58;65;729;51;245;77;514;14;205;39;1.338;0;53;169;227;15;31;188;11;68;65;326;10;169;6;2.765;10;277;654;716;43;34;541;40;177;12;188;4;36;33
1 de enero de 2018;05. Chamartín;90 a 94 años;2.104;10;204;541;468;24;32;323;24;116;36;207;10;96;13;590;1;33;87;92;3;19;72;5;30;32;127;7;78;4;1.514;9;171;454;376;21;13;251;19;86;4;80;3;18;9
1 de enero de 2018;05. Chamartín;95 a 99 años;582;3;67;167;129;5;5;89;5;38;4;39;2;21;8;126;1;8;22;20;3;1;15;0;6;3;25;2;19;1;456;2;59;145;109;2;4;74;5;32;1;14;0;2;7
1 de enero de 2018;05. Chamartín;100 y más años;100;1;19;24;21;0;4;15;1;8;0;5;0;2;0;20;0;0;3;6;0;3;5;0;2;0;0;0;1;0;80;1;19;21;15;0;1;10;1;6;0;5;0;1;0
1 de enero de 2018;06. Tetuán;Total;124.913;492;4.695;14.030;29.528;4.031;4.062;18.694;2.431;6.888;2.458;27.733;1.048;8.606;217;55.077;146;1.475;5.263;12.643;2.039;2.285;8.533;851;2.095;1.810;13.149;564;4.147;77;69.836;346;3.220;8.767;16.885;1.992;1.777;10.161;1.580;4.793;648;14.584;484;4.459;140
1 de enero de 2018;06. Tetuán;25 a 29 años;11.892;35;170;437;2.527;381;427;2.021;128;347;140;3.913;109;1.251;6;5.443;24;98;236;1.155;213;226;985;44;99;77;1.690;53;538;5;6.449;11;72;201;1.372;168;201;1.036;84;248;63;2.223;56;713;1
1 de enero de 2018;06. Tetuán;30 a 34 años;14.211;16;145;565;3.050;442;617;1.808;281;753;391;4.291;150;1.694;8;6.734;6;76;266;1.401;243;377;879;104;203;273;2.054;78;770;4;7.477;10;69;299;1.649;199;240;929;177;550;118;2.237;72;924;4
1 de enero de 2018;06. Tetuán;35 a 39 años;13.767;11;103;599;3.359;411;446;2.064;369;830;369;3.794;202;1.209;1;6.687;2;48;290;1.604;217;258;1.092;160;272;263;1.827;109;544;1;7.080;9;55;309;1.755;194;188;972;209;558;106;1.967;93;665;0
1 de enero de 2018;06. Tetuán;40 a 44 años;12.778;22;129;715;3.112;452;508;1.960;376;820;319;3.282;178;904;1;6.128;11;61;365;1.506;249;289;1.016;141;284;221;1.450;97;438;0;6.650;11;68;350;1.606;203;219;944;235;536;98;1.832;81;466;1
1 de enero de 2018;06. Tetuán;45 a 49 años;11.606;23;154;717;3.071;490;470;1.784;335;717;216;2.815;112;702;0;5.467;9;64;332;1.461;250;260;896;115;256;164;1.291;50;319;0;6.139;14;90;385;1.610;240;210;888;220;461;52;1.524;62;383;0
1 de enero de 2018;06. Tetuán;50 a 54 años;11.289;25;156;859;2.937;555;536;1.904;268;684;179;2.436;73;667;10;5.095;8;67;371;1.364;284;252;882;88;201;129;1.080;38;326;5;6.194;17;89;488;1.573;271;284;1.022;180;483;50;1.356;35;341;5
1 de enero de 2018;06. Tetuán;55 a 59 años;10.220;40;187;957;2.594;413;340;1.962;223;616;149;2.027;70;626;16;4.583;23;63;436;1.154;167;172;888;66;217;114;927;40;310;6;5.637;17;124;521;1.440;246;168;1.074;157;399;35;1.100;30;316;10
1 de enero de 2018;06. Tetuán;60 a 64 años;8.622;41;246;1.094;2.094;256;210;1.646;163;544;113;1.645;44;503;23;3.651;12;88;428;870;92;126;691;49;160;87;778;31;230;9;4.971;29;158;666;1.224;164;84;955;114;384;26;867;13;273;14
1 de enero de 2018;06. Tetuán;65 a 69 años;7.175;29;285;1.209;1.755;190;152;1.108;101;474;162;1.290;37;358;25;2.975;13;97;465;608;86;104;433;28;118;126;681;20;188;8;4.200;16;188;744;1.147;104;48;675;73;356;36;609;17;170;17
1 de enero de 2018;06. Tetuán;70 a 74 años;6.289;35;369;1.355;1.559;156;119;838;86;361;151;956;20;253;31;2.483;9;126;440;510;76;66;304;29;74;134;543;12;148;12;3.806;26;243;915;1.049;80;53;534;57;287;17;413;8;105;19
1 de enero de 2018;06. Tetuán;75 a 79 años;5.056;48;492;1.393;1.182;98;83;566;42;292;102;557;19;161;21;1.955;11;133;474;370;54;58;178;13;88;89;349;15;115;8;3.101;37;359;919;812;44;25;388;29;204;13;208;4;46;13
1 de enero de 2018;06. Tetuán;80 a 84 años;5.275;76;849;1.728;1.084;104;72;467;29;213;87;382;16;139;29;1.866;10;249;544;321;58;47;130;8;62;70;237;12;110;8;3.409;66;600;1.184;763;46;25;337;21;151;17;145;4;29;21
