C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2023;16. Hortaleza;95 a 99 años;447;6;123;187;65;3;7;24;1;14;2;9;1;5;0;114;0;27;41;21;0;6;5;0;2;1;6;1;4;0;333;6;96;146;44;3;1;19;1;12;1;3;0;1;0
1 de enero de 2023;16. Hortaleza;100 y más años;69;5;25;23;11;0;0;1;0;2;0;1;1;0;0;16;1;3;8;2;0;0;0;0;0;0;1;1;0;0;53;4;22;15;9;0;0;1;0;2;0;0;0;0;0
1 de enero de 2023;17. Villaverde;Total;117.848;1.035;7.037;17.293;39.795;7.309;5.881;18.199;1.831;4.120;1.139;10.999;618;2.592;0;55.080;406;2.669;7.477;19.488;3.889;3.425;8.897;715;1.290;847;4.579;289;1.109;0;62.768;629;4.368;9.816;20.307;3.420;2.456;9.302;1.116;2.830;292;6.420;329;1.483;0
1 de enero de 2023;17. Villaverde;25 a 29 años;10.863;255;171;585;3.544;686;582;2.451;145;119;23;1.760;40;502;0;5.365;171;105;342;1.813;371;320;1.230;63;45;12;675;20;198;0;5.498;84;66;243;1.731;315;262;1.221;82;74;11;1.085;20;304;0
1 de enero de 2023;17. Villaverde;30 a 34 años;11.166;99;372;779;3.871;743;649;1.796;173;240;50;1.713;74;607;0;5.504;62;205;454;1.950;391;357;929;91;78;34;678;37;238;0;5.662;37;167;325;1.921;352;292;867;82;162;16;1.035;37;369;0
1 de enero de 2023;17. Villaverde;35 a 39 años;10.686;27;338;862;4.137;647;583;1.615;205;459;113;1.219;86;395;0;5.288;15;189;466;2.110;342;333;818;94;134;74;512;37;164;0;5.398;12;149;396;2.027;305;250;797;111;325;39;707;49;231;0
1 de enero de 2023;17. Villaverde;40 a 44 años;11.718;32;265;855;4.650;644;532;2.119;270;549;153;1.225;151;273;0;5.701;13;145;440;2.414;342;275;1.037;92;149;112;499;64;119;0;6.017;19;120;415;2.236;302;257;1.082;178;400;41;726;87;154;0
1 de enero de 2023;17. Villaverde;45 a 49 años;13.303;41;291;992;4.715;815;798;2.416;371;760;264;1.488;106;246;0;6.468;18;155;548;2.439;415;434;1.152;144;216;178;616;49;104;0;6.835;23;136;444;2.276;400;364;1.264;227;544;86;872;57;142;0
1 de enero de 2023;17. Villaverde;50 a 54 años;12.801;47;272;1.033;4.592;1.038;864;2.282;244;627;182;1.338;69;213;0;6.151;23;128;527;2.293;548;491;1.021;87;211;134;550;32;106;0;6.650;24;144;506;2.299;490;373;1.261;157;416;48;788;37;107;0
1 de enero de 2023;17. Villaverde;55 a 59 años;11.955;39;304;1.196;4.161;1.216;925;2.128;163;499;140;1.002;30;152;0;5.724;13;143;580;2.037;631;521;977;59;140;115;416;17;75;0;6.231;26;161;616;2.124;585;404;1.151;104;359;25;586;13;77;0
1 de enero de 2023;17. Villaverde;60 a 64 años;9.353;65;299;1.367;3.508;711;450;1.621;115;347;71;668;24;107;0;4.440;20;126;621;1.659;347;287;795;36;113;57;311;15;53;0;4.913;45;173;746;1.849;364;163;826;79;234;14;357;9;54;0
1 de enero de 2023;17. Villaverde;65 a 69 años;6.310;57;361;1.559;2.323;271;144;909;72;220;40;290;19;45;0;2.854;19;119;648;1.016;140;105;487;22;90;33;142;11;22;0;3.456;38;242;911;1.307;131;39;422;50;130;7;148;8;23;0
1 de enero de 2023;17. Villaverde;70 a 74 años;5.137;57;597;1.878;1.543;196;113;369;41;114;33;161;10;25;0;2.164;19;200;710;630;114;87;200;15;42;32;95;6;14;0;2.973;38;397;1.168;913;82;26;169;26;72;1;66;4;11;0
1 de enero de 2023;17. Villaverde;75 a 79 años;4.990;53;854;2.144;1.244;142;101;232;16;78;32;77;6;11;0;2.011;6;267;790;517;95;88;126;6;31;30;47;1;7;0;2.979;47;587;1.354;727;47;13;106;10;47;2;30;5;4;0
1 de enero de 2023;17. Villaverde;80 a 84 años;4.035;78;1.007;1.709;815;111;77;119;6;51;24;31;1;6;0;1.533;8;316;596;338;85;71;51;4;15;23;23;0;3;0;2.502;70;691;1.113;477;26;6;68;2;36;1;8;1;3;0
1 de enero de 2023;17. Villaverde;85 a 89 años;3.625;103;1.183;1.574;480;66;44;104;5;31;11;18;2;4;0;1.271;10;370;510;194;51;41;55;1;15;11;11;0;2;0;2.354;93;813;1.064;286;15;3;49;4;16;0;7;2;2;0
1 de enero de 2023;17. Villaverde;90 a 94 años;1.567;61;589;630;178;20;18;32;3;22;2;7;0;5;0;528;6;174;215;68;15;14;18;1;10;1;3;0;3;0;1.039;55;415;415;110;5;4;14;2;12;1;4;0;2;0
1 de enero de 2023;17. Villaverde;95 a 99 años;303;17;115;125;30;2;1;3;2;4;1;2;0;1;0;64;3;18;28;8;1;1;1;0;1;1;1;0;1;0;239;14;97;97;22;1;0;2;2;3;0;1;0;0;0
1 de enero de 2023;17. Villaverde;100 y más años;36;4;19;5;4;1;0;3;0;0;0;0;0;0;0;14;0;9;2;2;1;0;0;0;0;0;0;0;0;0;22;4;10;3;2;0;0;3;0;0;0;0;0;0;0
1 de enero de 2023;18. Villa de Vallecas;Total;86.011;736;3.701;8.556;22.917;5.458;5.285;13.670;1.870;4.619;1.626;13.048;889;3.636;0;40.575;309;1.444;3.799;11.278;2.879;3.148;6.870;726;1.474;1.192;5.511;456;1.489;0;45.436;427;2.257;4.757;11.639;2.579;2.137;6.800;1.144;3.145;434;7.537;433;2.147;0
1 de enero de 2023;18. Villa de Vallecas;25 a 29 años;7.112;144;160;363;1.718;491;434;1.518;91;79;39;1.581;39;455;0;3.489;91;85;213;937;270;253;803;40;35;17;563;14;168;0;3.623;53;75;150;781;221;181;715;51;44;22;1.018;25;287;0
1 de enero de 2023;18. Villa de Vallecas;30 a 34 años;8.519;63;272;404;2.009;612;608;1.176;164;272;96;1.999;93;751;0;4.120;45;167;224;1.032;335;337;623;71;68;63;829;47;279;0;4.399;18;105;180;977;277;271;553;93;204;33;1.170;46;472;0
1 de enero de 2023;18. Villa de Vallecas;35 a 39 años;9.305;22;208;520;2.469;596;669;1.227;229;664;234;1.641;136;690;0;4.503;11;117;273;1.315;331;361;619;95;185;157;712;72;255;0;4.802;11;91;247;1.154;265;308;608;134;479;77;929;64;435;0
1 de enero de 2023;18. Villa de Vallecas;40 a 44 años;11.568;39;170;476;2.613;761;799;1.875;369;944;364;2.272;269;617;0;5.639;21;85;254;1.431;415;462;997;150;255;252;925;130;262;0;5.929;18;85;222;1.182;346;337;878;219;689;112;1.347;139;355;0
1 de enero de 2023;18. Villa de Vallecas;45 a 49 años;11.776;49;155;510;2.725;784;938;1.967;368;977;356;2.325;153;469;0;5.901;26;78;286;1.500;427;542;1.035;124;316;250;1.009;87;221;0;5.875;23;77;224;1.225;357;396;932;244;661;106;1.316;66;248;0
1 de enero de 2023;18. Villa de Vallecas;50 a 54 años;8.527;44;162;573;2.432;690;644;1.478;237;501;165;1.271;85;245;0;4.128;13;81;288;1.231;369;385;666;110;171;123;546;40;105;0;4.399;31;81;285;1.201;321;259;812;127;330;42;725;45;140;0
1 de enero de 2023;18. Villa de Vallecas;55 a 59 años;7.384;53;153;630;2.267;642;547;1.440;171;391;94;783;48;165;0;3.473;22;75;318;1.085;321;333;636;63;117;78;321;23;81;0;3.911;31;78;312;1.182;321;214;804;108;274;16;462;25;84;0
1 de enero de 2023;18. Villa de Vallecas;60 a 64 años;6.253;54;170;767;2.091;446;282;1.316;101;297;74;519;25;111;0;2.833;22;69;343;908;191;182;613;31;104;65;237;16;52;0;3.420;32;101;424;1.183;255;100;703;70;193;9;282;9;59;0
1 de enero de 2023;18. Villa de Vallecas;65 a 69 años;4.614;40;213;861;1.647;183;137;798;61;205;50;340;14;65;0;2.036;19;76;342;666;86;95;394;16;89;43;173;11;26;0;2.578;21;137;519;981;97;42;404;45;116;7;167;3;39;0
1 de enero de 2023;18. Villa de Vallecas;70 a 74 años;3.880;42;329;1.032;1.300;121;103;484;41;133;56;185;11;43;0;1.719;11;116;408;503;57;90;261;12;61;51;119;7;23;0;2.161;31;213;624;797;64;13;223;29;72;5;66;4;20;0
1 de enero de 2023;18. Villa de Vallecas;75 a 79 años;2.896;34;383;953;864;71;70;234;23;89;66;85;9;15;0;1.263;6;116;373;352;38;62;138;8;40;61;54;5;10;0;1.633;28;267;580;512;33;8;96;15;49;5;31;4;5;0
1 de enero de 2023;18. Villa de Vallecas;80 a 84 años;1.872;49;464;661;442;36;27;86;10;40;20;29;3;5;0;744;7;154;226;195;24;25;51;3;21;20;13;3;2;0;1.128;42;310;435;247;12;2;35;7;19;0;16;0;3;0
1 de enero de 2023;18. Villa de Vallecas;85 a 89 años;1.487;65;516;506;256;22;20;53;2;19;9;11;4;4;0;500;9;152;154;98;14;16;25;2;10;9;6;1;4;0;987;56;364;352;158;8;4;28;0;9;0;5;3;0;0
1 de enero de 2023;18. Villa de Vallecas;90 a 94 años;637;29;259;239;72;1;5;15;2;7;3;4;0;1;0;191;4;62;79;23;0;4;8;1;2;3;4;0;1;0;446;25;197;160;49;1;1;7;1;5;0;0;0;0;0
1 de enero de 2023;18. Villa de Vallecas;95 a 99 años;162;9;80;51;10;2;2;3;1;1;0;3;0;0;0;31;2;9;15;2;1;1;1;0;0;0;0;0;0;0;131;7;71;36;8;1;1;2;1;1;0;3;0;0;0
1 de enero de 2023;18. Villa de Vallecas;100 y más años;19;0;7;10;2;0;0;0;0;0;0;0;0;0;0;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;14;0;5;7;2;0;0;0;0;0;0;0;0;0;0
1 de enero de 2023;19. Vicálvaro;Total;60.940;417;2.663;6.488;15.293;3.880;4.043;9.287;1.267;3.336;1.146;9.850;457;2.813;0;28.944;168;986;2.923;7.832;2.055;2.313;4.684;525;1.045;848;4.140;231;1.194;0;31.996;249;1.677;3.565;7.461;1.825;1.730;4.603;742;2.291;298;5.710;226;1.619;0
1 de enero de 2023;19. Vicálvaro;25 a 29 años;4.947;84;66;194;1.102;273;284;1.128;88;59;16;1.219;32;402;0;2.447;48;40;115;615;151;149;636;39;23;9;469;11;142;0;2.500;36;26;79;487;122;135;492;49;36;7;750;21;260;0
1 de enero de 2023;19. Vicálvaro;30 a 34 años;5.946;25;147;204;1.289;375;448;795;130;196;63;1.555;58;661;0;2.929;20;81;121;734;214;252;448;64;52;45;608;31;259;0;3.017;5;66;83;555;161;196;347;66;144;18;947;27;402;0
1 de enero de 2023;19. Vicálvaro;35 a 39 años;5.739;8;91;272;1.518;361;432;758;111;373;149;1.107;64;495;0;2.891;4;52;157;816;206;255;397;50;104;107;506;28;209;0;2.848;4;39;115;702;155;177;361;61;269;42;601;36;286;0
1 de enero de 2023;19. Vicálvaro;40 a 44 años;5.986;14;68;247;1.640;390;384;955;186;458;140;1.107;94;303;0;2.915;8;26;146;888;209;227;455;77;145;100;458;50;126;0;3.071;6;42;101;752;181;157;500;109;313;40;649;44;177;0
1 de enero de 2023;19. Vicálvaro;45 a 49 años;7.969;24;85;258;1.847;513;724;1.336;281;686;260;1.568;89;298;0;3.838;15;38;146;1.037;262;380;653;131;203;164;632;41;136;0;4.131;9;47;112;810;251;344;683;150;483;96;936;48;162;0
1 de enero de 2023;19. Vicálvaro;50 a 54 años;7.813;24;83;317;1.916;687;709;1.324;192;596;246;1.393;56;270;0;3.798;6;49;178;997;366;400;632;67;186;179;587;30;121;0;4.015;18;34;139;919;321;309;692;125;410;67;806;26;149;0
1 de enero de 2023;19. Vicálvaro;55 a 59 años;6.573;31;105;441;1.693;630;606;1.256;134;420;126;920;27;184;0;3.178;16;44;232;847;328;340;580;45;127;113;401;17;88;0;3.395;15;61;209;846;302;266;676;89;293;13;519;10;96;0
1 de enero de 2023;19. Vicálvaro;60 a 64 años;4.716;31;77;522;1.506;304;258;904;74;272;88;552;16;112;0;2.267;13;31;233;718;134;162;455;26;91;77;260;10;57;0;2.449;18;46;289;788;170;96;449;48;181;11;292;6;55;0
1 de enero de 2023;19. Vicálvaro;65 a 69 años;2.849;22;134;591;919;144;73;459;30;144;24;254;11;44;0;1.304;6;58;247;398;70;54;237;9;55;21;118;6;25;0;1.545;16;76;344;521;74;19;222;21;89;3;136;5;19;0
1 de enero de 2023;19. Vicálvaro;70 a 74 años;2.186;18;207;786;644;83;49;171;22;60;21;97;3;25;0;924;3;67;306;263;40;32;93;6;20;20;55;2;17;0;1.262;15;140;480;381;43;17;78;16;40;1;42;1;8;0
1 de enero de 2023;19. Vicálvaro;75 a 79 años;2.194;30;339;944;568;55;37;103;10;39;8;44;3;14;0;851;7;94;344;231;25;29;49;5;24;8;22;3;10;0;1.343;23;245;600;337;30;8;54;5;15;0;22;0;4;0
1 de enero de 2023;19. Vicálvaro;80 a 84 años;1.968;38;484;890;372;35;22;65;5;26;4;22;2;3;0;825;10;160;383;154;26;19;34;4;11;4;17;1;2;0;1.143;28;324;507;218;9;3;31;1;15;0;5;1;1;0
1 de enero de 2023;19. Vicálvaro;85 a 89 años;1.425;41;506;591;208;23;13;24;4;4;1;8;2;0;0;568;6;172;236;103;19;10;10;2;2;1;6;1;0;0;857;35;334;355;105;4;3;14;2;2;0;2;1;0;0
1 de enero de 2023;19. Vicálvaro;90 a 94 años;526;17;226;192;64;7;4;8;0;2;0;4;0;2;0;179;2;66;67;26;5;4;5;0;1;0;1;0;2;0;347;15;160;125;38;2;0;3;0;1;0;3;0;0;0
1 de enero de 2023;19. Vicálvaro;95 a 99 años;97;8;45;36;7;0;0;0;0;1;0;0;0;0;0;28;3;8;11;5;0;0;0;0;1;0;0;0;0;0;69;5;37;25;2;0;0;0;0;0;0;0;0;0;0
1 de enero de 2023;19. Vicálvaro;100 y más años;6;2;0;3;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;1;0;0;0;0;0;0;0
1 de enero de 2023;20. San Blas-Canillejas;Total;121.793;775;4.574;13.794;31.256;6.284;6.430;19.712;2.446;6.092;2.206;21.283;982;5.959;0;55.993;249;1.479;5.580;14.976;3.198;3.562;9.860;925;1.942;1.649;9.363;517;2.693;0;65.800;526;3.095;8.214;16.280;3.086;2.868;9.852;1.521;4.150;557;11.920;465;3.266;0
1 de enero de 2023;20. San Blas-Canillejas;25 a 29 años;10.066;138;131;325;2.303;540;540;2.334;120;105;38;2.607;59;826;0;4.937;85;84;192;1.206;310;295;1.280;50;37;24;974;32;368;0;5.129;53;47;133;1.097;230;245;1.054;70;68;14;1.633;27;458;0
1 de enero de 2023;20. San Blas-Canillejas;30 a 34 años;10.134;44;164;361;2.458;571;611;1.614;160;248;117;2.667;94;1.025;0;5.067;28;110;206;1.323;292;339;884;76;83;70;1.177;39;440;0;5.067;16;54;155;1.135;279;272;730;84;165;47;1.490;55;585;0
1 de enero de 2023;20. San Blas-Canillejas;35 a 39 años;9.940;21;141;427;2.775;529;602;1.422;224;567;195;2.105;123;809;0;4.813;10;86;239;1.441;306;344;720;106;153;125;919;53;311;0;5.127;11;55;188;1.334;223;258;702;118;414;70;1.186;70;498;0
1 de enero de 2023;20. San Blas-Canillejas;40 a 44 años;10.848;19;55;420;3.005;489;549;1.790;337;679;271;2.342;211;681;0;5.266;9;30;226;1.618;244;299;916;145;196;187;1.013;109;274;0;5.582;10;25;194;1.387;245;250;874;192;483;84;1.329;102;407;0
1 de enero de 2023;20. San Blas-Canillejas;45 a 49 años;12.541;31;77;476;2.952;594;748;2.123;388;926;391;2.986;176;673;0;5.828;18;39;261;1.451;309;379;1.055;137;269;267;1.237;87;319;0;6.713;13;38;215;1.501;285;369;1.068;251;657;124;1.749;89;354;0
1 de enero de 2023;20. San Blas-Canillejas;50 a 54 años;14.179;31;88;618;3.375;941;1.091;2.505;416;1.014;374;2.961;119;646;0;6.672;16;40;315;1.711;473;557;1.155;149;332;269;1.284;70;301;0;7.507;15;48;303;1.664;468;534;1.350;267;682;105;1.677;49;345;0
1 de enero de 2023;20. San Blas-Canillejas;55 a 59 años;14.087;32;144;914;3.407;1.060;1.115;2.731;306;1.003;294;2.491;76;514;0;6.653;12;77;467;1.633;529;600;1.274;105;320;240;1.107;45;244;0;7.434;20;67;447;1.774;531;515;1.457;201;683;54;1.384;31;270;0
1 de enero de 2023;20. San Blas-Canillejas;60 a 64 años;11.331;36;165;1.212;3.391;740;531;2.270;215;643;191;1.493;51;393;0;5.393;12;78;554;1.614;315;291;1.123;68;217;164;715;36;206;0;5.938;24;87;658;1.777;425;240;1.147;147;426;27;778;15;187;0
1 de enero de 2023;20. San Blas-Canillejas;65 a 69 años;7.663;34;235;1.409;2.405;313;234;1.436;112;346;106;802;25;206;0;3.482;10;80;592;1.004;140;147;709;30;124;96;423;12;115;0;4.181;24;155;817;1.401;173;87;727;82;222;10;379;13;91;0
1 de enero de 2023;20. San Blas-Canillejas;70 a 74 años;5.880;41;330;1.649;1.792;205;171;744;89;230;87;414;21;107;0;2.529;11;111;634;644;97;127;378;32;87;79;258;15;56;0;3.351;30;219;1.015;1.148;108;44;366;57;143;8;156;6;51;0
1 de enero de 2023;20. San Blas-Canillejas;75 a 79 años;4.963;58;502;1.783;1.464;158;98;353;40;156;78;217;11;45;0;2.050;10;133;634;588;96;70;186;16;61;69;146;9;32;0;2.913;48;369;1.149;876;62;28;167;24;95;9;71;2;13;0
1 de enero de 2023;20. San Blas-Canillejas;80 a 84 años;3.777;82;699;1.456;948;66;66;192;23;63;39;112;10;21;0;1.388;10;191;466;382;37;51;97;8;28;34;61;7;16;0;2.389;72;508;990;566;29;15;95;15;35;5;51;3;5;0
1 de enero de 2023;20. San Blas-Canillejas;85 a 89 años;3.789;121;999;1.641;643;52;46;133;13;62;17;52;3;7;0;1.200;12;236;497;246;36;39;58;3;19;17;29;2;6;0;2.589;109;763;1.144;397;16;7;75;10;43;0;23;1;1;0
1 de enero de 2023;20. San Blas-Canillejas;90 a 94 años;2.045;63;662;872;264;24;25;52;3;41;6;28;3;2;0;605;6;150;254;97;13;23;22;0;13;6;18;1;2;0;1.440;57;512;618;167;11;2;30;3;28;0;10;2;0;0
1 de enero de 2023;20. San Blas-Canillejas;95 a 99 años;495;21;160;213;66;2;3;9;0;9;2;6;0;4;0;103;0;31;43;15;1;1;2;0;3;2;2;0;3;0;392;21;129;170;51;1;2;7;0;6;0;4;0;1;0
1 de enero de 2023;20. San Blas-Canillejas;100 y más años;55;3;22;18;8;0;0;4;0;0;0;0;0;0;0;7;0;3;0;3;0;0;1;0;0;0;0;0;0;0;48;3;19;18;5;0;0;3;0;0;0;0;0;0;0
1 de enero de 2023;21. Barajas;Total;35.979;161;816;2.284;6.290;1.305;1.624;6.500;912;2.560;1.034;9.417;395;2.681;0;16.784;69;273;903;2.825;682;930;3.257;350;851;804;4.380;227;1.233;0;19.195;92;543;1.381;3.465;623;694;3.243;562;1.709;230;5.037;168;1.448;0
1 de enero de 2023;21. Barajas;25 a 29 años;2.237;37;17;27;364;77;117;557;28;17;8;737;11;240;0;1.114;24;10;15;207;44;65;302;12;9;4;314;6;102;0;1.123;13;7;12;157;33;52;255;16;8;4;423;5;138;0
1 de enero de 2023;21. Barajas;30 a 34 años;2.458;8;36;45;408;97;132;437;44;94;34;741;34;348;0;1.170;7;23;24;228;50;70;259;20;28;24;280;22;135;0;1.288;1;13;21;180;47;62;178;24;66;10;461;12;213;0
1 de enero de 2023;21. Barajas;35 a 39 años;3.041;2;21;59;546;140;171;460;77;198;82;880;51;354;0;1.468;1;10;34;289;82;106;242;31;52;59;391;28;143;0;1.573;1;11;25;257;58;65;218;46;146;23;489;23;211;0
1 de enero de 2023;21. Barajas;40 a 44 años;3.831;2;13;52;532;152;169;659;117;340;124;1.262;61;348;0;1.799;1;7;32;300;77;80;354;48;97;82;554;30;137;0;2.032;1;6;20;232;75;89;305;69;243;42;708;31;211;0
1 de enero de 2023;21. Barajas;45 a 49 años;4.576;8;20;71;461;146;207;761;157;430;159;1.709;63;384;0;2.182;2;8;35;248;76;115;434;66;145;101;745;37;170;0;2.394;6;12;36;213;70;92;327;91;285;58;964;26;214;0
1 de enero de 2023;21. Barajas;50 a 54 años;4.228;6;12;80;495;178;237;715;169;369;143;1.412;70;342;0;2.049;2;4;46;287;103;119;360;55;128;105;652;35;153;0;2.179;4;8;34;208;75;118;355;114;241;38;760;35;189;0
1 de enero de 2023;21. Barajas;55 a 59 años;3.561;10;29;118;577;170;230;670;93;301;81;995;37;250;0;1.680;6;18;59;262;79;118;304;35;108;69;461;24;137;0;1.881;4;11;59;315;91;112;366;58;193;12;534;13;113;0
1 de enero de 2023;21. Barajas;60 a 64 años;2.767;10;16;189;601;124;125;633;74;178;70;558;25;164;0;1.329;7;7;88;248;53;79;317;24;65;58;283;14;86;0;1.438;3;9;101;353;71;46;316;50;113;12;275;11;78;0
1 de enero de 2023;21. Barajas;65 a 69 años;2.219;14;46;243;537;52;63;534;54;153;42;378;12;91;0;1.021;8;20;121;182;27;37;241;24;49;37;211;9;55;0;1.198;6;26;122;355;25;26;293;30;104;5;167;3;36;0
1 de enero de 2023;21. Barajas;70 a 74 años;2.294;10;64;300;616;62;54;470;49;198;76;318;13;64;0;950;5;15;104;181;35;40;179;14;70;67;192;7;41;0;1.344;5;49;196;435;27;14;291;35;128;9;126;6;23;0
1 de enero de 2023;21. Barajas;75 a 79 años;2.186;11;123;370;597;56;61;338;25;154;125;264;8;54;0;949;1;37;116;188;25;49;136;8;53;114;176;6;40;0;1.237;10;86;254;409;31;12;202;17;101;11;88;2;14;0
1 de enero de 2023;21. Barajas;80 a 84 años;1.320;11;142;316;330;32;32;163;14;77;65;102;9;27;0;595;1;36;104;120;20;28;79;8;28;63;78;8;22;0;725;10;106;212;210;12;4;84;6;49;2;24;1;5;0
1 de enero de 2023;21. Barajas;85 a 89 años;802;16;148;263;149;14;16;68;8;39;21;46;1;13;0;327;1;41;92;55;8;15;33;5;15;18;32;1;11;0;475;15;107;171;94;6;1;35;3;24;3;14;0;2;0
1 de enero de 2023;21. Barajas;90 a 94 años;349;12;99;117;52;4;8;27;3;10;3;12;0;2;0;127;3;32;29;21;3;8;15;0;3;2;10;0;1;0;222;9;67;88;31;1;0;12;3;7;1;2;0;1;0
1 de enero de 2023;21. Barajas;95 a 99 años;90;2;24;28;21;1;2;6;0;2;1;3;0;0;0;23;0;5;4;8;0;1;2;0;1;1;1;0;0;0;67;2;19;24;13;1;1;4;0;1;0;2;0;0;0
1 de enero de 2023;21. Barajas;100 y más años;20;2;6;6;4;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;2;6;6;3;0;0;2;0;0;0;0;0;0;0
1 de enero de 2024;Ciudad de Madrid;Total;2.686.558;11.666;79.902;242.887;589.058;104.661;110.725;433.028;50.823;140.202;45.436;625.282;23.089;229.796;3;1.228.663;4.611;27.625;95.677;270.830;53.089;63.102;209.658;19.359;45.176;34.048;286.329;12.302;106.856;1;1.457.895;7.055;52.277;147.210;318.228;51.572;47.623;223.370;31.464;95.026;11.388;338.953;10.787;122.940;2
1 de enero de 2024;Ciudad de Madrid;25 a 29 años;246.463;2.460;1.938;6.578;44.628;8.902;10.614;55.153;3.213;3.161;1.062;76.656;1.749;30.349;0;118.739;1.602;1.208;3.820;23.778;5.004;5.820;29.401;1.493;1.216;563;31.167;796;12.871;0;127.724;858;730;2.758;20.850;3.898;4.794;25.752;1.720;1.945;499;45.489;953;17.478;0
1 de enero de 2024;Ciudad de Madrid;30 a 34 años;259.863;1.075;3.473;7.235;47.607;9.902;11.834;39.531;3.923;5.570;2.203;82.506;2.532;42.472;0;127.478;708;2.150;4.114;24.945;5.404;6.764;21.865;1.847;2.036;1.388;36.481;1.336;18.440;0;132.385;367;1.323;3.121;22.662;4.498;5.070;17.666;2.076;3.534;815;46.025;1.196;24.032;0
1 de enero de 2024;Ciudad de Madrid;35 a 39 años;241.322;303;3.272;9.079;51.470;9.372;12.264;32.237;4.404;12.074;4.208;66.926;2.890;32.822;1;118.411;162;1.939;4.915;26.573;5.136;7.218;17.013;2.025;3.814;2.933;30.913;1.501;14.269;0;122.911;141;1.333;4.164;24.897;4.236;5.046;15.224;2.379;8.260;1.275;36.013;1.389;18.553;1
1 de enero de 2024;Ciudad de Madrid;40 a 44 años;251.547;305;1.891;9.577;56.776;9.463;10.579;39.098;6.262;15.295;5.472;66.674;3.905;26.250;0;122.999;147;984;5.063;29.547;5.088;6.085;20.435;2.698;4.902;3.878;30.386;2.005;11.781;0;128.548;158;907;4.514;27.229;4.375;4.494;18.663;3.564;10.393;1.594;36.288;1.900;14.469;0
1 de enero de 2024;Ciudad de Madrid;45 a 49 años;271.369;464;2.295;10.849;56.569;10.901;12.975;43.107;7.828;18.350;6.590;74.532;3.667;23.242;0;131.044;220;1.124;5.623;29.165;5.911;7.055;22.241;3.129;6.090;4.487;33.310;1.978;10.711;0;140.325;244;1.171;5.226;27.404;4.990;5.920;20.866;4.699;12.260;2.103;41.222;1.689;12.531;0
1 de enero de 2024;Ciudad de Madrid;50 a 54 años;259.184;551;2.473;12.080;57.031;12.429;13.696;41.473;7.274;17.441;5.902;67.820;2.734;18.280;0;123.545;243;1.198;6.080;28.506;6.537;7.518;20.242;2.569;6.005;4.144;30.429;1.388;8.686;0;135.639;308;1.275;6.000;28.525;5.892;6.178;21.231;4.705;11.436;1.758;37.391;1.346;9.594;0
1 de enero de 2024;Ciudad de Madrid;55 a 59 años;247.749;648;2.966;14.339;55.433;14.947;14.900;43.952;5.917;15.961;4.331;56.308;1.790;16.257;0;115.446;282;1.369;6.883;26.498;7.354;7.967;20.294;2.055;5.224;3.337;25.224;960;7.999;0;132.303;366;1.597;7.456;28.935;7.593;6.933;23.658;3.862;10.737;994;31.084;830;8.258;0
1 de enero de 2024;Ciudad de Madrid;60 a 64 años;218.069;705;3.203;17.232;52.369;11.507;9.511;43.063;4.197;13.714;3.537;44.092;1.291;13.647;1;99.100;275;1.308;7.784;23.788;4.890;5.183;19.482;1.295;4.461;2.815;20.282;741;6.795;1;118.969;430;1.895;9.448;28.581;6.617;4.328;23.581;2.902;9.253;722;23.810;550;6.852;0
1 de enero de 2024;Ciudad de Madrid;65 a 69 años;174.915;604;4.009;21.083;43.039;5.779;4.388;34.835;2.888;11.570;2.476;33.181;856;10.207;0;76.449;219;1.559;8.456;17.391;2.411;2.699;15.435;861;3.637;2.065;16.057;495;5.164;0;98.466;385;2.450;12.627;25.648;3.368;1.689;19.400;2.027;7.933;411;17.124;361;5.043;0
1 de enero de 2024;Ciudad de Madrid;70 a 74 años;142.629;604;5.865;25.221;36.821;4.096;3.413;22.801;2.092;9.012;2.805;22.742;630;6.527;0;59.674;191;1.992;9.389;12.708;1.681;2.208;9.688;603;2.716;2.372;12.101;397;3.628;0;82.955;413;3.873;15.832;24.113;2.415;1.205;13.113;1.489;6.296;433;10.641;233;2.899;0
