C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2021;16. Hortaleza;100 y más años;59;6;22;19;8;0;0;0;1;2;0;1;0;0;0;10;2;2;3;2;0;0;0;0;0;0;1;0;0;0;49;4;20;16;6;0;0;0;1;2;0;0;0;0;0
1 de enero de 2021;17. Villaverde;Total;114.703;1.055;7.992;18.333;38.469;7.087;5.422;16.924;1.653;4.038;1.164;9.814;567;2.075;110;53.489;363;3.034;8.017;18.794;3.823;3.175;8.268;619;1.249;862;4.109;256;877;43;61.214;692;4.958;10.316;19.675;3.264;2.247;8.656;1.034;2.789;302;5.705;311;1.198;67
1 de enero de 2021;17. Villaverde;25 a 29 años;9.989;210;262;694;3.335;739;464;2.099;100;94;22;1.528;23;419;0;4.913;135;156;423;1.665;408;235;1.075;37;27;12;562;9;169;0;5.076;75;106;271;1.670;331;229;1.024;63;67;10;966;14;250;0
1 de enero de 2021;17. Villaverde;30 a 34 años;10.412;50;466;863;3.801;669;585;1.520;134;321;77;1.403;72;441;10;5.053;34;266;475;1.859;343;321;768;67;93;52;568;33;169;5;5.359;16;200;388;1.942;326;264;752;67;228;25;835;39;272;5
1 de enero de 2021;17. Villaverde;35 a 39 años;10.662;26;295;871;4.351;600;500;1.750;194;473;133;1.061;105;301;2;5.181;13;145;487;2.200;336;274;848;76;117;89;433;42;120;1;5.481;13;150;384;2.151;264;226;902;118;356;44;628;63;181;1
1 de enero de 2021;17. Villaverde;40 a 44 años;12.439;34;293;952;4.707;736;616;2.241;347;651;197;1.301;150;214;0;6.088;15;165;522;2.507;377;313;1.075;124;179;137;529;62;83;0;6.351;19;128;430;2.200;359;303;1.166;223;472;60;772;88;131;0
1 de enero de 2021;17. Villaverde;45 a 49 años;13.342;50;299;1.032;4.672;881;822;2.394;341;732;271;1.534;95;217;2;6.565;20;146;543;2.435;464;475;1.141;132;233;185;649;46;95;1;6.777;30;153;489;2.237;417;347;1.253;209;499;86;885;49;122;1
1 de enero de 2021;17. Villaverde;50 a 54 años;12.644;49;292;1.145;4.462;1.157;934;2.259;196;574;164;1.178;47;182;5;6.059;25;143;590;2.170;606;528;1.018;66;181;128;484;24;95;1;6.585;24;149;555;2.292;551;406;1.241;130;393;36;694;23;87;4
1 de enero de 2021;17. Villaverde;55 a 59 años;11.122;52;325;1.235;4.009;1.106;749;1.922;135;430;108;880;23;136;12;5.387;21;147;603;1.974;580;434;898;48;129;87;392;12;57;5;5.735;31;178;632;2.035;526;315;1.024;87;301;21;488;11;79;7
1 de enero de 2021;17. Villaverde;60 a 64 años;8.335;58;335;1.574;3.159;461;294;1.371;96;331;58;473;24;81;20;3.924;18;141;695;1.470;219;204;700;24;115;46;227;13;42;10;4.411;40;194;879;1.689;242;90;671;72;216;12;246;11;39;10
1 de enero de 2021;17. Villaverde;65 a 69 años;5.709;71;448;1.694;1.973;255;115;626;56;145;35;230;19;34;8;2.563;23;160;694;836;140;90;349;16;65;34;126;12;16;2;3.146;48;288;1.000;1.137;115;25;277;40;80;1;104;7;18;6
1 de enero de 2021;17. Villaverde;70 a 74 años;5.188;63;713;2.036;1.483;166;102;305;28;114;35;108;2;20;13;2.163;15;237;765;607;111;82;174;15;44;32;62;2;12;5;3.025;48;476;1.271;876;55;20;131;13;70;3;46;0;8;8
1 de enero de 2021;17. Villaverde;75 a 79 años;5.055;70;995;2.192;1.140;136;99;210;13;73;31;64;4;11;17;2.018;9;316;811;474;98;90;103;7;26;29;43;1;6;5;3.037;61;679;1.381;666;38;9;107;6;47;2;21;3;5;12
1 de enero de 2021;17. Villaverde;80 a 84 años;4.592;117;1.354;1.908;776;110;80;123;6;46;18;31;3;9;11;1.743;12;454;655;326;84;73;68;4;19;18;20;0;7;3;2.849;105;900;1.253;450;26;7;55;2;27;0;11;3;2;8
1 de enero de 2021;17. Villaverde;85 a 89 años;3.586;124;1.247;1.508;444;56;48;79;4;38;9;17;0;5;7;1.331;15;378;553;216;48;44;37;2;15;8;9;0;2;4;2.255;109;869;955;228;8;4;42;2;23;1;8;0;3;3
1 de enero de 2021;17. Villaverde;90 a 94 años;1.335;68;543;520;129;13;11;20;2;12;5;6;0;4;2;433;7;158;174;44;8;9;14;1;5;4;5;0;3;1;902;61;385;346;85;5;2;6;1;7;1;1;0;1;1
1 de enero de 2021;17. Villaverde;95 a 99 años;273;12;113;105;27;1;3;5;1;3;1;0;0;1;1;61;1;17;26;11;0;3;0;0;1;1;0;0;1;0;212;11;96;79;16;1;0;5;1;2;0;0;0;0;1
1 de enero de 2021;17. Villaverde;100 y más años;20;1;12;4;1;1;0;0;0;1;0;0;0;0;0;7;0;5;1;0;1;0;0;0;0;0;0;0;0;0;13;1;7;3;1;0;0;0;0;1;0;0;0;0;0
1 de enero de 2021;18. Villa de Vallecas;Total;83.689;749;4.112;8.988;22.156;5.366;5.082;12.974;1.799;4.763;1.682;11.982;881;3.135;20;39.541;292;1.630;4.002;10.955;2.831;3.032;6.545;703;1.506;1.235;5.069;452;1.278;11;44.148;457;2.482;4.986;11.201;2.535;2.050;6.429;1.096;3.257;447;6.913;429;1.857;9
1 de enero de 2021;18. Villa de Vallecas;25 a 29 años;6.651;123;217;396;1.561;511;411;1.313;78;83;35;1.479;45;398;1;3.203;75;125;223;809;279;208;713;36;30;23;519;19;143;1;3.448;48;92;173;752;232;203;600;42;53;12;960;26;255;0
1 de enero de 2021;18. Villa de Vallecas;30 a 34 años;8.600;45;331;529;2.170;659;599;1.026;157;484;165;1.692;98;640;5;4.137;34;195;281;1.130;360;334;523;70;127;101;693;47;238;4;4.463;11;136;248;1.040;299;265;503;87;357;64;999;51;402;1
1 de enero de 2021;18. Villa de Vallecas;35 a 39 años;10.155;36;175;530;2.564;632;699;1.450;273;832;322;1.794;209;639;0;4.843;15;96;276;1.366;349;396;746;109;214;218;720;102;236;0;5.312;21;79;254;1.198;283;303;704;164;618;104;1.074;107;403;0
1 de enero de 2021;18. Villa de Vallecas;40 a 44 años;12.707;49;197;531;2.663;828;933;2.105;429;1.122;408;2.576;268;598;0;6.323;21;100;296;1.492;450;532;1.172;169;323;269;1.100;133;266;0;6.384;28;97;235;1.171;378;401;933;260;799;139;1.476;135;332;0
1 de enero de 2021;18. Villa de Vallecas;45 a 49 años;10.564;49;148;539;2.721;730;844;1.753;314;792;284;1.942;104;344;0;5.352;24;72;303;1.500;400;516;848;120;271;216;872;59;151;0;5.212;25;76;236;1.221;330;328;905;194;521;68;1.070;45;193;0
1 de enero de 2021;18. Villa de Vallecas;50 a 54 años;7.849;54;188;638;2.288;721;612;1.430;200;398;127;943;68;181;1;3.824;21;97;340;1.129;381;348;662;86;138;97;402;40;83;0;4.025;33;91;298;1.159;340;264;768;114;260;30;541;28;98;1
1 de enero de 2021;18. Villa de Vallecas;55 a 59 años;7.052;60;170;707;2.193;608;464;1.435;149;354;79;641;36;153;3;3.239;24;89;327;1.024;280;294;619;50;104;67;269;17;73;2;3.813;36;81;380;1.169;328;170;816;99;250;12;372;19;80;1
1 de enero de 2021;18. Villa de Vallecas;60 a 64 años;5.585;42;186;819;1.967;289;197;1.127;84;274;70;413;22;91;4;2.602;16;82;351;883;125;138;556;25;107;65;201;15;37;1;2.983;26;104;468;1.084;164;59;571;59;167;5;212;7;54;3
1 de enero de 2021;18. Villa de Vallecas;65 a 69 años;4.316;49;259;973;1.504;177;126;643;56;157;47;269;13;43;0;1.888;23;97;389;572;85;96;324;12;70;44;148;10;18;0;2.428;26;162;584;932;92;30;319;44;87;3;121;3;25;0
1 de enero de 2021;18. Villa de Vallecas;70 a 74 años;3.639;38;363;1.053;1.151;116;103;405;33;138;72;130;6;28;3;1.653;9;121;417;475;60;92;226;15;63;64;88;3;18;2;1.986;29;242;636;676;56;11;179;18;75;8;42;3;10;1
1 de enero de 2021;18. Villa de Vallecas;75 a 79 años;2.488;35;444;836;696;43;50;161;13;77;51;64;6;11;1;1.054;8;139;318;287;28;43;90;5;35;49;40;5;7;0;1.434;27;305;518;409;15;7;71;8;42;2;24;1;4;1
1 de enero de 2021;18. Villa de Vallecas;80 a 84 años;1.962;75;599;657;404;40;25;74;8;28;17;25;3;6;1;750;12;190;224;183;25;21;41;3;15;17;10;2;6;1;1.212;63;409;433;221;15;4;33;5;13;0;15;1;0;0
1 de enero de 2021;18. Villa de Vallecas;85 a 89 años;1.405;62;518;500;217;10;15;44;4;20;3;7;3;1;1;489;5;165;170;89;7;11;20;3;9;3;6;0;1;0;916;57;353;330;128;3;4;24;1;11;0;1;3;0;1
1 de enero de 2021;18. Villa de Vallecas;90 a 94 años;556;23;237;224;46;2;3;6;1;4;2;6;0;2;0;152;3;52;72;13;2;2;4;0;0;2;1;0;1;0;404;20;185;152;33;0;1;2;1;4;0;5;0;1;0
1 de enero de 2021;18. Villa de Vallecas;95 a 99 años;138;6;73;45;10;0;1;2;0;0;0;1;0;0;0;28;2;10;11;3;0;1;1;0;0;0;0;0;0;0;110;4;63;34;7;0;0;1;0;0;0;1;0;0;0
1 de enero de 2021;18. Villa de Vallecas;100 y más años;22;3;7;11;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;18;3;7;7;1;0;0;0;0;0;0;0;0;0;0
1 de enero de 2021;19. Vicálvaro;Total;54.421;422;2.987;6.776;14.433;3.482;3.353;8.129;968;2.991;1.017;7.721;390;1.749;3;25.791;150;1.120;3.076;7.359;1.840;1.888;4.106;392;939;758;3.226;200;735;2;28.630;272;1.867;3.700;7.074;1.642;1.465;4.023;576;2.052;259;4.495;190;1.014;1
1 de enero de 2021;19. Vicálvaro;25 a 29 años;4.089;52;95;187;1.051;269;211;864;47;50;8;957;26;272;0;2.051;38;50;107;582;141;102;478;22;24;5;386;14;102;0;2.038;14;45;80;469;128;109;386;25;26;3;571;12;170;0
1 de enero de 2021;19. Vicálvaro;30 a 34 años;4.222;15;154;211;1.243;270;259;581;54;204;66;842;41;282;0;2.098;10;91;121;667;163;137;328;24;57;46;336;21;97;0;2.124;5;63;90;576;107;122;253;30;147;20;506;20;185;0
1 de enero de 2021;19. Vicálvaro;35 a 39 años;4.668;11;77;291;1.468;293;272;659;90;329;106;782;62;228;0;2.261;2;41;171;768;156;149;327;35;97;80;323;30;82;0;2.407;9;36;120;700;137;123;332;55;232;26;459;32;146;0
1 de enero de 2021;19. Vicálvaro;40 a 44 años;5.995;21;68;264;1.658;406;417;1.022;173;482;161;1.011;91;221;0;2.853;11;30;152;906;215;222;492;74;135;105;374;43;94;0;3.142;10;38;112;752;191;195;530;99;347;56;637;48;127;0
1 de enero de 2021;19. Vicálvaro;45 a 49 años;8.053;25;103;273;1.875;539;723;1.340;243;687;289;1.615;73;268;0;3.923;10;49;155;1.036;292;404;658;100;215;194;658;37;115;0;4.130;15;54;118;839;247;319;682;143;472;95;957;36;153;0
1 de enero de 2021;19. Vicálvaro;50 a 54 años;7.143;28;89;390;1.779;708;711;1.256;166;505;167;1.076;54;214;0;3.456;12;40;221;916;374;392;594;65;140;129;442;28;103;0;3.687;16;49;169;863;334;319;662;101;365;38;634;26;111;0
1 de enero de 2021;19. Vicálvaro;55 a 59 años;5.771;26;91;493;1.645;509;442;1.122;103;332;114;738;17;139;0;2.833;13;40;244;796;255;255;554;38;111;101;348;13;65;0;2.938;13;51;249;849;254;187;568;65;221;13;390;4;74;0
1 de enero de 2021;19. Vicálvaro;60 a 64 años;3.851;26;107;562;1.297;207;150;696;43;207;59;414;11;71;1;1.864;9;45;239;628;90;100;366;13;71;53;205;4;40;1;1.987;17;62;323;669;117;50;330;30;136;6;209;7;31;0
1 de enero de 2021;19. Vicálvaro;65 a 69 años;2.380;19;170;658;739;104;56;303;25;85;17;169;7;28;0;1.094;6;67;289;316;50;39;157;11;36;15;85;5;18;0;1.286;13;103;369;423;54;17;146;14;49;2;84;2;10;0
1 de enero de 2021;19. Vicálvaro;70 a 74 años;2.143;25;245;840;627;68;47;128;13;56;16;63;2;13;0;893;5;69;324;267;33;33;68;4;25;16;37;1;11;0;1.250;20;176;516;360;35;14;60;9;31;0;26;1;2;0
1 de enero de 2021;19. Vicálvaro;75 a 79 años;2.277;40;452;1.020;497;53;36;89;7;29;10;32;3;8;1;906;10;141;390;208;28;29;44;2;17;10;20;2;5;0;1.371;30;311;630;289;25;7;45;5;12;0;12;1;3;1
1 de enero de 2021;19. Vicálvaro;80 a 84 años;2.026;51;594;894;346;34;16;50;3;17;2;14;1;3;1;854;10;204;377;169;27;14;30;3;8;2;7;1;1;1;1.172;41;390;517;177;7;2;20;0;9;0;7;0;2;0
1 de enero de 2021;19. Vicálvaro;85 a 89 años;1.269;47;493;504;163;16;12;14;1;7;2;6;2;2;0;522;7;172;220;79;12;11;8;1;3;2;4;1;2;0;747;40;321;284;84;4;1;6;0;4;0;2;1;0;0
1 de enero de 2021;19. Vicálvaro;90 a 94 años;438;23;211;152;38;6;1;4;0;1;0;2;0;0;0;155;2;72;57;16;4;1;2;0;0;0;1;0;0;0;283;21;139;95;22;2;0;2;0;1;0;1;0;0;0
1 de enero de 2021;19. Vicálvaro;95 a 99 años;84;11;33;33;7;0;0;0;0;0;0;0;0;0;0;25;4;8;8;5;0;0;0;0;0;0;0;0;0;0;59;7;25;25;2;0;0;0;0;0;0;0;0;0;0
1 de enero de 2021;19. Vicálvaro;100 y más años;12;2;5;4;0;0;0;1;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;9;1;4;3;0;0;0;1;0;0;0;0;0;0;0
1 de enero de 2021;20. San Blas-Canillejas;Total;120.425;848;5.332;14.963;31.136;6.234;6.168;18.988;2.392;6.188;2.273;19.772;936;5.081;114;55.449;248;1.740;6.115;14.980;3.176;3.455;9.568;886;1.955;1.712;8.789;495;2.275;55;64.976;600;3.592;8.848;16.156;3.058;2.713;9.420;1.506;4.233;561;10.983;441;2.806;59
1 de enero de 2021;20. San Blas-Canillejas;25 a 29 años;9.445;122;176;351;2.345;550;474;2.088;95;102;33;2.342;56;708;3;4.665;81;115;202;1.206;305;257;1.176;40;29;16;923;25;287;3;4.780;41;61;149;1.139;245;217;912;55;73;17;1.419;31;421;0
1 de enero de 2021;20. San Blas-Canillejas;30 a 34 años;9.763;25;192;417;2.605;598;590;1.390;163;419;181;2.314;98;758;13;4.783;15;121;236;1.371;322;359;739;66;114;121;974;38;299;8;4.980;10;71;181;1.234;276;231;651;97;305;60;1.340;60;459;5
1 de enero de 2021;20. San Blas-Canillejas;35 a 39 años;10.319;17;108;500;3.029;502;583;1.572;266;621;237;2.054;172;653;5;5.029;10;69;281;1.594;279;327;814;108;154;163;892;78;256;4;5.290;7;39;219;1.435;223;256;758;158;467;74;1.162;94;397;1
1 de enero de 2021;20. San Blas-Canillejas;40 a 44 años;11.625;27;66;453;2.991;538;596;1.958;385;815;343;2.574;198;680;1;5.598;15;31;243;1.544;275;302;1.017;157;243;233;1.138;108;291;1;6.027;12;35;210;1.447;263;294;941;228;572;110;1.436;90;389;0
1 de enero de 2021;20. San Blas-Canillejas;45 a 49 años;13.444;30;93;559;3.152;709;884;2.263;413;1.019;412;3.138;143;628;1;6.312;17;55;306;1.619;354;450;1.078;145;317;279;1.315;80;296;1;7.132;13;38;253;1.533;355;434;1.185;268;702;133;1.823;63;332;0
1 de enero de 2021;20. San Blas-Canillejas;50 a 54 años;14.584;33;109;747;3.387;1.064;1.216;2.666;392;1.072;365;2.831;101;599;2;7.020;14;58;393;1.732;563;637;1.281;141;331;288;1.235;59;286;2;7.564;19;51;354;1.655;501;579;1.385;251;741;77;1.596;42;313;0
1 de enero de 2021;20. San Blas-Canillejas;55 a 59 años;13.316;38;160;1.072;3.558;1.024;879;2.683;256;845;231;2.020;67;463;20;6.327;13;76;538;1.717;477;469;1.260;91;289;190;933;43;222;9;6.989;25;84;534;1.841;547;410;1.423;165;556;41;1.087;24;241;11
1 de enero de 2021;20. San Blas-Canillejas;60 a 64 años;10.146;44;194;1.351;3.097;531;374;2.068;193;545;166;1.231;39;296;17;4.796;15;86;589;1.448;218;227;1.017;63;191;148;609;20;155;10;5.350;29;108;762;1.649;313;147;1.051;130;354;18;622;19;141;7
1 de enero de 2021;20. San Blas-Canillejas;65 a 69 años;6.808;36;267;1.532;2.186;271;196;1.114;100;261;88;585;22;141;9;3.080;9;96;644;863;122;136;565;30;101;75;337;15;84;3;3.728;27;171;888;1.323;149;60;549;70;160;13;248;7;57;6
1 de enero de 2021;20. San Blas-Canillejas;70 a 74 años;5.683;46;405;1.861;1.696;185;159;538;71;195;93;330;16;79;9;2.468;11;125;691;666;103;115;295;29;71;85;216;11;46;4;3.215;35;280;1.170;1.030;82;44;243;42;124;8;114;5;33;5
1 de enero de 2021;20. San Blas-Canillejas;75 a 79 años;4.661;72;609;1.700;1.316;119;76;291;22;122;70;200;12;41;11;1.915;14;170;631;526;68;58;150;6;57;61;130;10;29;5;2.746;58;439;1.069;790;51;18;141;16;65;9;70;2;12;6
1 de enero de 2021;20. San Blas-Canillejas;80 a 84 años;4.342;120;992;1.777;891;61;68;190;22;65;31;89;6;20;10;1.502;12;284;530;356;38;55;97;6;22;30;50;5;13;4;2.840;108;708;1.247;535;23;13;93;16;43;1;39;1;7;6
1 de enero de 2021;20. San Blas-Canillejas;85 a 89 años;3.971;142;1.150;1.690;612;61;52;113;8;69;16;40;6;8;4;1.321;14;274;563;252;41;45;56;2;26;16;22;3;6;1;2.650;128;876;1.127;360;20;7;57;6;43;0;18;3;2;3
1 de enero de 2021;20. San Blas-Canillejas;90 a 94 años;1.863;74;651;773;214;18;20;40;5;32;4;20;0;4;8;546;7;152;240;71;10;18;19;2;7;4;13;0;3;0;1.317;67;499;533;143;8;2;21;3;25;0;7;0;1;8
1 de enero de 2021;20. San Blas-Canillejas;95 a 99 años;423;19;149;168;55;3;1;10;1;6;3;4;0;3;1;81;1;27;27;13;1;0;2;0;3;3;2;0;2;0;342;18;122;141;42;2;1;8;1;3;0;2;0;1;1
1 de enero de 2021;20. San Blas-Canillejas;100 y más años;32;3;11;12;2;0;0;4;0;0;0;0;0;0;0;6;0;1;1;2;0;0;2;0;0;0;0;0;0;0;26;3;10;11;0;0;0;2;0;0;0;0;0;0;0
1 de enero de 2021;21. Barajas;Total;36.790;160;925;2.464;6.373;1.300;1.619;6.721;963;2.779;1.067;9.485;427;2.485;22;17.264;67;309;978;2.847;688;951;3.394;365;935;845;4.479;247;1.149;10;19.526;93;616;1.486;3.526;612;668;3.327;598;1.844;222;5.006;180;1.336;12
1 de enero de 2021;21. Barajas;25 a 29 años;2.262;28;41;26;383;68;102;586;36;32;12;707;30;211;0;1.131;20;23;15;209;35;60;340;13;8;9;296;17;86;0;1.131;8;18;11;174;33;42;246;23;24;3;411;13;125;0
1 de enero de 2021;21. Barajas;30 a 34 años;2.691;1;26;66;456;113;149;489;57;160;59;774;36;303;2;1.279;1;16;37;251;67;88;253;26;44;44;317;16;117;2;1.412;0;10;29;205;46;61;236;31;116;15;457;20;186;0
1 de enero de 2021;21. Barajas;35 a 39 años;3.629;2;21;64;554;161;176;602;111;309;102;1.121;59;347;0;1.766;1;10;37;308;87;111;330;42;83;71;516;38;132;0;1.863;1;11;27;246;74;65;272;69;226;31;605;21;215;0
1 de enero de 2021;21. Barajas;40 a 44 años;4.472;5;12;61;507;163;201;778;143;433;139;1.589;75;366;0;2.141;3;5;32;271;90;101;444;59;139;97;699;37;164;0;2.331;2;7;29;236;73;100;334;84;294;42;890;38;202;0
1 de enero de 2021;21. Barajas;45 a 49 años;4.794;6;19;72;514;154;233;781;174;439;159;1.768;68;407;0;2.296;2;8;38;283;82;128;423;62;149;110;792;41;178;0;2.498;4;11;34;231;72;105;358;112;290;49;976;27;229;0
1 de enero de 2021;21. Barajas;50 a 54 años;3.996;8;18;105;513;187;242;726;149;372;120;1.196;59;301;0;1.966;3;8;62;278;103;129;355;49;139;93;569;32;146;0;2.030;5;10;43;235;84;113;371;100;233;27;627;27;155;0
1 de enero de 2021;21. Barajas;55 a 59 años;3.374;11;26;147;620;154;198;702;90;262;85;838;32;209;0;1.583;8;14;73;268;72;103;315;37;102;68;394;21;108;0;1.791;3;12;74;352;82;95;387;53;160;17;444;11;101;0
1 de enero de 2021;21. Barajas;60 a 64 años;2.615;12;23;247;586;91;97;628;72;167;53;495;18;121;5;1.266;10;9;118;235;42;64;322;26;55;47;257;12;68;1;1.349;2;14;129;351;49;33;306;46;112;6;238;6;53;4
1 de enero de 2021;21. Barajas;65 a 69 años;2.265;13;58;271;573;61;59;524;48;174;43;331;15;92;3;969;7;23;125;179;28;35;223;19;56;37;176;8;52;1;1.296;6;35;146;394;33;24;301;29;118;6;155;7;40;2
1 de enero de 2021;21. Barajas;70 a 74 años;2.410;9;92;306;674;61;56;433;41;202;128;330;15;58;5;1.051;4;29;101;201;37;40;178;12;69;110;215;9;42;4;1.359;5;63;205;473;24;16;255;29;133;18;115;6;16;1
1 de enero de 2021;21. Barajas;75 a 79 años;1.930;13;141;378;528;53;61;257;19;131;94;195;11;44;5;850;0;33;106;184;24;52;115;8;49;93;140;10;34;2;1.080;13;108;272;344;29;9;142;11;82;1;55;1;10;3
1 de enero de 2021;21. Barajas;80 a 84 años;1.207;15;163;326;269;22;24;132;15;67;58;90;7;18;1;566;2;51;127;103;15;22;62;9;30;53;71;6;15;0;641;13;112;199;166;7;2;70;6;37;5;19;1;3;1
1 de enero de 2021;21. Barajas;85 a 89 años;730;19;172;231;130;10;17;59;6;25;13;42;0;6;0;290;3;54;70;55;6;15;27;3;9;12;31;0;5;0;440;16;118;161;75;4;2;32;3;16;1;11;0;1;0
1 de enero de 2021;21. Barajas;90 a 94 años;305;11;89;122;44;1;4;17;2;4;1;7;1;2;0;83;2;21;27;16;0;3;6;0;1;0;5;0;2;0;222;9;68;95;28;1;1;11;2;3;1;2;1;0;0
1 de enero de 2021;21. Barajas;95 a 99 años;101;5;21;40;20;1;0;7;0;2;1;2;1;0;1;27;1;5;10;6;0;0;1;0;2;1;1;0;0;0;74;4;16;30;14;1;0;6;0;0;0;1;1;0;1
1 de enero de 2021;21. Barajas;100 y más años;9;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;3;2;2;0;0;0;0;0;0;0;0;0;0
1 de enero de 2022;Ciudad de Madrid;Total;2.551.369;11.950;90.203;258.169;565.914;101.370;102.022;394.558;47.006;140.745;45.558;572.995;21.209;197.023;2.647;1.161.577;4.257;30.970;101.440;257.938;51.561;58.695;189.856;17.669;45.196;34.505;264.770;11.399;92.218;1.103;1.389.792;7.693;59.233;156.729;307.976;49.809;43.327;204.702;29.337;95.549;11.053;308.225;9.810;104.805;1.544
1 de enero de 2022;Ciudad de Madrid;25 a 29 años;214.543;2.121;2.824;7.031;39.873;8.802;8.360;44.069;2.469;2.641;840;67.640;1.443;26.410;20;103.508;1.366;1.736;3.998;20.762;4.880;4.656;23.764;1.131;1.017;460;27.704;673;11.345;16;111.035;755;1.088;3.033;19.111;3.922;3.704;20.305;1.338;1.624;380;39.936;770;15.065;4
1 de enero de 2022;Ciudad de Madrid;30 a 34 años;228.305;671;4.122;8.026;44.599;9.368;10.763;30.570;3.272;7.975;2.920;70.892;2.235;32.722;170;111.349;419;2.535;4.384;22.996;5.195;6.270;16.573;1.506;2.502;1.995;31.878;1.157;13.823;116;116.956;252;1.587;3.642;21.603;4.173;4.493;13.997;1.766;5.473;925;39.014;1.078;18.899;54
1 de enero de 2022;Ciudad de Madrid;35 a 39 años;232.251;293;2.492;9.762;51.951;9.064;10.878;30.880;4.631;13.732;4.981;62.379;3.155;27.947;106;113.400;156;1.437;5.301;26.627;4.985;6.419;16.406;2.092;4.213;3.467;28.560;1.658;12.007;72;118.851;137;1.055;4.461;25.324;4.079;4.459;14.474;2.539;9.519;1.514;33.819;1.497;15.940;34
1 de enero de 2022;Ciudad de Madrid;40 a 44 años;253.094;361;2.025;10.165;55.228;10.125;10.753;38.306;6.816;16.924;5.932;68.911;4.129;23.402;17;123.569;172;1.007;5.333;28.578;5.506;6.075;20.345;2.895;5.537;4.167;31.180;2.129;10.633;12;129.525;189;1.018;4.832;26.650;4.619;4.678;17.961;3.921;11.387;1.765;37.731;2.000;12.769;5
1 de enero de 2022;Ciudad de Madrid;45 a 49 años;265.038;535;2.407;11.477;55.488;11.122;13.267;40.536;7.682;18.669;6.828;73.669;3.155;20.183;20;128.253;259;1.184;5.966;28.900;5.991;7.231;20.811;2.901;6.367;4.642;32.969;1.659;9.359;14;136.785;276;1.223;5.511;26.588;5.131;6.036;19.725;4.781;12.302;2.186;40.700;1.496;10.824;6
1 de enero de 2022;Ciudad de Madrid;50 a 54 años;249.284;630;2.724;13.163;55.708;13.980;14.628;40.246;6.689;16.785;5.143;60.871;2.265;16.405;47;118.695;276;1.314;6.586;27.594;7.259;8.043;19.263;2.388;5.683;3.771;27.473;1.190;7.829;26;130.589;354;1.410;6.577;28.114;6.721;6.585;20.983;4.301;11.102;1.372;33.398;1.075;8.576;21
1 de enero de 2022;Ciudad de Madrid;55 a 59 años;238.359;692;3.122;15.474;54.547;14.502;13.168;44.116;5.148;15.246;3.939;51.935;1.488;14.811;171;110.209;286;1.397;7.372;25.837;6.820;6.962;19.975;1.745;5.028;3.124;23.447;832;7.297;87;128.150;406;1.725;8.102;28.710;7.682;6.206;24.141;3.403;10.218;815;28.488;656;7.514;84
1 de enero de 2022;Ciudad de Madrid;60 a 64 años;203.896;696;3.596;19.706;49.789;8.911;7.168;40.955;3.607;13.330;3.170;39.039;1.112;12.498;319;92.336;265;1.465;8.615;22.121;3.687;4.209;18.644;1.069;4.293;2.577;18.416;638;6.204;133;111.560;431;2.131;11.091;27.668;5.224;2.959;22.311;2.538;9.037;593;20.623;474;6.294;186
1 de enero de 2022;Ciudad de Madrid;65 a 69 años;160.179;647;4.754;22.788;40.425;4.925;3.735;29.922;2.486;10.218;2.388;28.523;717;8.339;312;69.346;229;1.777;9.004;15.442;2.061;2.352;13.266;716;3.266;1.979;14.283;442;4.399;130;90.833;418;2.977;13.784;24.983;2.864;1.383;16.656;1.770;6.952;409;14.240;275;3.940;182
1 de enero de 2022;Ciudad de Madrid;70 a 74 años;143.173;696;7.462;29.060;37.190;3.953;3.241;20.323;1.790;8.995;3.247;20.436;555;5.872;353;59.757;194;2.418;10.526;12.725;1.714;2.200;8.588;528;2.621;2.797;11.537;353;3.410;146;83.416;502;5.044;18.534;24.465;2.239;1.041;11.735;1.262;6.374;450;8.899;202;2.462;207
1 de enero de 2022;Ciudad de Madrid;75 a 79 años;129.892;868;11.095;33.813;33.496;2.896;2.706;14.562;1.132;7.026;3.074;14.513;408;3.955;348;51.894;175;3.323;11.451;11.245;1.460;1.880;5.558;328;2.035;2.760;8.714;283;2.556;126;77.998;693;7.772;22.362;22.251;1.436;826;9.004;804;4.991;314;5.799;125;1.399;222
