;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2019;14. Moratalaz;90 a 94 años;1.195;31;344;527;175;11;12;38;5;27;5;14;0;4;2;364;4;78;147;63;8;12;18;2;12;4;11;0;4;1;831;27;266;380;112;3;0;20;3;15;1;3;0;0;1
1 de enero de 2019;14. Moratalaz;95 a 99 años;255;3;88;99;35;2;1;7;3;12;1;2;0;1;1;59;0;13;16;13;2;1;3;3;3;1;2;0;1;1;196;3;75;83;22;0;0;4;0;9;0;0;0;0;0
1 de enero de 2019;14. Moratalaz;100 y más años;41;0;19;13;5;0;0;3;0;1;0;0;0;0;0;6;0;2;0;3;0;0;1;0;0;0;0;0;0;0;35;0;17;13;2;0;0;2;0;1;0;0;0;0;0
1 de enero de 2019;15. Ciudad Lineal;Total;170.119;685;6.631;20.158;39.841;6.613;6.449;28.073;3.474;10.090;3.324;33.725;1.395;9.356;305;74.888;223;2.020;7.296;17.332;3.296;3.636;13.238;1.217;3.212;2.563;15.568;763;4.394;130;95.231;462;4.611;12.862;22.509;3.317;2.813;14.835;2.257;6.878;761;18.157;632;4.962;175
1 de enero de 2019;15. Ciudad Lineal;25 a 29 años;13.464;60;142;421;2.868;610;575;2.714;154;314;130;4.254;97;1.121;4;6.389;40;85;237;1.440;358;316;1.469;65;88;90;1.689;41;470;1;7.075;20;57;184;1.428;252;259;1.245;89;226;40;2.565;56;651;3
1 de enero de 2019;15. Ciudad Lineal;30 a 34 años;14.150;18;122;483;3.325;623;805;2.040;297;838;323;3.674;166;1.424;12;6.752;9;79;251;1.649;354;487;1.048;134;243;214;1.620;76;579;9;7.398;9;43;232;1.676;269;318;992;163;595;109;2.054;90;845;3
1 de enero de 2019;15. Ciudad Lineal;35 a 39 años;15.144;12;67;493;3.832;605;623;2.483;448;1.066;349;3.710;257;1.193;6;7.260;5;36;241;1.920;313;355;1.307;189;335;241;1.667;124;523;4;7.884;7;31;252;1.912;292;268;1.176;259;731;108;2.043;133;670;2
1 de enero de 2019;15. Ciudad Lineal;40 a 44 años;16.286;31;71;549;3.663;658;669;2.706;563;1.088;433;4.419;251;1.184;1;7.976;13;40;284;1.915;361;349;1.420;225;346;300;2.049;143;531;0;8.310;18;31;265;1.748;297;320;1.286;338;742;133;2.370;108;653;1
1 de enero de 2019;15. Ciudad Lineal;45 a 49 años;16.064;31;93;656;3.553;762;802;2.740;548;1.139;353;4.223;164;999;1;7.430;13;43;316;1.716;414;411;1.347;160;387;246;1.829;90;457;1;8.634;18;50;340;1.837;348;391;1.393;388;752;107;2.394;74;542;0
1 de enero de 2019;15. Ciudad Lineal;50 a 54 años;16.893;47;147;774;3.567;935;978;3.283;499;1.226;328;3.994;130;975;10;7.650;20;60;357;1.695;422;492;1.503;175;400;252;1.734;72;461;7;9.243;27;87;417;1.872;513;486;1.780;324;826;76;2.260;58;514;3
1 de enero de 2019;15. Ciudad Lineal;55 a 59 años;15.674;59;146;1.028;3.658;816;667;3.552;331;1.087;290;3.076;100;836;28;6.922;25;61;465;1.623;317;342;1.581;88;354;229;1.384;56;387;10;8.752;34;85;563;2.035;499;325;1.971;243;733;61;1.692;44;449;18
1 de enero de 2019;15. Ciudad Lineal;60 a 64 años;13.063;50;202;1.387;3.295;463;347;2.948;226;938;218;2.276;55;620;38;5.622;22;78;518;1.274;196;199;1.314;68;311;185;1.103;32;306;16;7.441;28;124;869;2.021;267;148;1.634;158;627;33;1.173;23;314;22
1 de enero de 2019;15. Ciudad Lineal;65 a 69 años;10.676;42;365;1.862;2.901;341;262;1.873;148;736;238;1.510;46;315;37;4.487;17;135;699;1.014;137;166;775;39;238;208;824;31;186;18;6.189;25;230;1.163;1.887;204;96;1.098;109;498;30;686;15;129;19
1 de enero de 2019;15. Ciudad Lineal;70 a 74 años;10.578;43;635;2.679;2.960;275;236;1.332;122;584;253;1.087;48;278;46;4.335;8;192;936;986;145;169;547;34;162;229;697;35;178;17;6.243;35;443;1.743;1.974;130;67;785;88;422;24;390;13;100;29
1 de enero de 2019;15. Ciudad Lineal;75 a 79 años;9.027;57;910;2.671;2.329;191;201;954;60;434;186;792;27;185;30;3.455;13;236;843;763;97;156;358;18;140;165;498;23;133;12;5.572;44;674;1.828;1.566;94;45;596;42;294;21;294;4;52;18
1 de enero de 2019;15. Ciudad Lineal;80 a 84 años;8.654;87;1.365;3.185;1.890;165;145;762;30;327;114;386;30;130;38;3.158;16;384;975;646;100;100;303;8;106;107;268;21;110;14;5.496;71;981;2.210;1.244;65;45;459;22;221;7;118;9;20;24
1 de enero de 2019;15. Ciudad Lineal;85 a 89 años;6.801;107;1.437;2.547;1.354;119;100;466;34;215;65;239;18;68;32;2.380;17;389;823;464;64;68;185;12;73;59;152;15;52;7;4.421;90;1.048;1.724;890;55;32;281;22;142;6;87;3;16;25
1 de enero de 2019;15. Ciudad Lineal;90 a 94 años;2.834;31;710;1.091;515;42;27;175;12;75;38;73;5;24;16;906;3;173;289;196;17;21;68;2;23;33;48;4;19;10;1.928;28;537;802;319;25;6;107;10;52;5;25;1;5;6
1 de enero de 2019;15. Ciudad Lineal;95 a 99 años;710;8;189;291;117;6;12;39;1;22;5;11;1;3;5;153;2;27;55;30;1;5;12;0;6;5;6;0;1;3;557;6;162;236;87;5;7;27;1;16;0;5;1;2;2
1 de enero de 2019;15. Ciudad Lineal;100 y más años;101;2;30;41;14;2;0;6;1;1;1;1;0;1;1;13;0;2;7;1;0;0;1;0;0;0;0;0;1;1;88;2;28;34;13;2;0;5;1;1;1;1;0;0;0
1 de enero de 2019;16. Hortaleza;Total;139.147;501;4.884;13.457;25.205;5.106;5.766;22.088;3.151;9.064;3.553;35.126;1.288;9.845;113;64.183;178;1.656;5.132;11.377;2.575;3.407;10.861;1.109;3.062;2.741;16.633;746;4.655;51;74.964;323;3.228;8.325;13.828;2.531;2.359;11.227;2.042;6.002;812;18.493;542;5.190;62
1 de enero de 2019;16. Hortaleza;25 a 29 años;9.412;47;216;267;1.464;451;393;2.026;113;190;71;3.279;45;849;1;4.519;32;131;141;785;244;228;1.163;51;57;49;1.316;20;301;1;4.893;15;85;126;679;207;165;863;62;133;22;1.963;25;548;0
1 de enero de 2019;16. Hortaleza;30 a 34 años;11.393;15;122;305;1.794;478;677;1.522;237;786;354;3.605;148;1.336;14;5.431;7;76;166;921;265;413;818;83;234;247;1.574;77;538;12;5.962;8;46;139;873;213;264;704;154;552;107;2.031;71;798;2
1 de enero de 2019;16. Hortaleza;35 a 39 años;14.434;7;44;255;1.854;490;571;2.123;421;1.238;546;5.090;255;1.539;1;6.907;3;23;143;1.006;282;328;1.145;178;382;384;2.259;136;637;1;7.527;4;21;112;848;208;243;978;243;856;162;2.831;119;902;0
1 de enero de 2019;16. Hortaleza;40 a 44 años;16.991;20;55;311;1.949;539;737;2.588;555;1.439;586;6.307;234;1.668;3;8.244;10;27;160;1.073;314;409;1.361;217;482;399;2.892;140;759;1;8.747;10;28;151;876;225;328;1.227;338;957;187;3.415;94;909;2
1 de enero de 2019;16. Hortaleza;45 a 49 años;15.631;31;61;374;2.189;603;831;2.318;533;1.313;487;5.376;209;1.305;1;7.533;16;31;198;1.142;302;457;1.139;177;474;358;2.483;109;647;0;8.098;15;30;176;1.047;301;374;1.179;356;839;129;2.893;100;658;1
1 de enero de 2019;16. Hortaleza;50 a 54 años;13.894;31;102;512;2.226;699;828;2.603;433;1.040;342;3.837;136;1.101;4;6.538;17;39;264;1.086;332;425;1.182;143;319;264;1.828;76;562;1;7.356;14;63;248;1.140;367;403;1.421;290;721;78;2.009;60;539;3
1 de enero de 2019;16. Hortaleza;55 a 59 años;12.499;32;115;687;2.493;634;610;2.699;304;889;253;2.830;96;847;10;5.922;20;51;320;1.142;250;338;1.222;85;334;208;1.432;67;448;5;6.577;12;64;367;1.351;384;272;1.477;219;555;45;1.398;29;399;5
1 de enero de 2019;16. Hortaleza;60 a 64 años;9.857;26;180;918;2.300;383;279;2.226;193;685;187;1.913;62;491;14;4.583;16;78;377;951;156;179;1.012;61;229;158;1.035;44;280;7;5.274;10;102;541;1.349;227;100;1.214;132;456;29;878;18;211;7
1 de enero de 2019;16. Hortaleza;65 a 69 años;8.503;23;292;1.353;2.391;264;249;1.562;151;491;221;1.162;27;305;12;3.653;14;102;492;790;101;163;685;43;179;200;678;19;183;4;4.850;9;190;861;1.601;163;86;877;108;312;21;484;8;122;8
1 de enero de 2019;16. Hortaleza;70 a 74 años;8.824;30;535;2.155;2.637;246;249;1.132;110;407;245;856;21;190;11;3.804;13;160;713;956;127;191;537;38;146;231;545;13;128;6;5.020;17;375;1.442;1.681;119;58;595;72;261;14;311;8;62;5
1 de enero de 2019;16. Hortaleza;75 a 79 años;6.896;43;720;2.174;1.793;173;185;643;48;306;171;492;26;101;21;3.046;7;236;769;730;109;151;313;14;115;163;332;22;79;6;3.850;36;484;1.405;1.063;64;34;330;34;191;8;160;4;22;15
1 de enero de 2019;16. Hortaleza;80 a 84 años;5.251;77;976;1.954;1.161;82;89;364;24;151;59;226;18;54;16;2.081;6;300;690;458;56;72;158;10;62;54;154;14;42;5;3.170;71;676;1.264;703;26;17;206;14;89;5;72;4;12;11
1 de enero de 2019;16. Hortaleza;85 a 89 años;3.705;81;879;1.426;700;53;48;211;21;90;24;119;6;42;5;1.377;12;259;482;261;31;37;101;8;38;21;83;5;37;2;2.328;69;620;944;439;22;11;110;13;52;3;36;1;5;3
1 de enero de 2019;16. Hortaleza;90 a 94 años;1.415;25;444;572;197;9;19;53;7;31;5;32;5;16;0;443;1;119;163;63;6;15;22;1;11;4;21;4;13;0;972;24;325;409;134;3;4;31;6;20;1;11;1;3;0
1 de enero de 2019;16. Hortaleza;95 a 99 años;380;11;119;168;51;2;1;17;1;7;1;1;0;1;0;91;3;21;50;12;0;1;2;0;0;1;0;0;1;0;289;8;98;118;39;2;0;15;1;7;0;1;0;0;0
1 de enero de 2019;16. Hortaleza;100 y más años;62;2;24;26;6;0;0;1;0;1;1;1;0;0;0;11;1;3;4;1;0;0;1;0;0;0;1;0;0;0;51;1;21;22;5;0;0;0;0;1;1;0;0;0;0
1 de enero de 2019;17. Villaverde;Total;109.865;1.103;8.927;19.169;36.013;6.811;5.061;15.484;1.467;3.942;1.169;8.496;520;1.576;127;51.143;339;3.416;8.365;17.642;3.703;3.010;7.545;526;1.190;869;3.566;244;674;54;58.722;764;5.511;10.804;18.371;3.108;2.051;7.939;941;2.752;300;4.930;276;902;73
1 de enero de 2019;17. Villaverde;25 a 29 años;9.200;177;392;779;3.165;741;405;1.688;60;123;32;1.304;27;301;6;4.422;110;239;438;1.526;383;202;824;22;30;22;498;12;113;3;4.778;67;153;341;1.639;358;203;864;38;93;10;806;15;188;3
1 de enero de 2019;17. Villaverde;30 a 34 años;9.405;34;437;883;3.639;606;522;1.315;123;364;86;1.020;72;295;9;4.587;18;241;488;1.806;329;304;644;48;90;56;413;30;115;5;4.818;16;196;395;1.833;277;218;671;75;274;30;607;42;180;4
1 de enero de 2019;17. Villaverde;35 a 39 años;10.575;34;271;856;4.273;622;436;1.877;212;508;153;1.006;126;201;0;5.093;15;145;455;2.174;345;228;919;79;126;100;376;52;79;0;5.482;19;126;401;2.099;277;208;958;133;382;53;630;74;122;0
1 de enero de 2019;17. Villaverde;40 a 44 años;12.686;43;346;976;4.457;752;719;2.312;361;731;273;1.385;119;212;0;6.187;19;184;532;2.362;377;386;1.115;125;199;199;553;54;82;0;6.499;24;162;444;2.095;375;333;1.197;236;532;74;832;65;130;0
1 de enero de 2019;17. Villaverde;45 a 49 años;12.647;46;280;1.042;4.450;976;811;2.262;269;661;217;1.384;71;174;4;6.265;26;137;559;2.323;532;468;1.040;101;221;145;585;39;88;1;6.382;20;143;483;2.127;444;343;1.222;168;440;72;799;32;86;3
1 de enero de 2019;17. Villaverde;50 a 54 años;12.290;55;334;1.220;4.254;1.231;991;2.125;167;536;146;1.023;39;161;8;5.955;27;164;616;2.094;641;557;997;54;161;118;424;19;80;3;6.335;28;170;604;2.160;590;434;1.128;113;375;28;599;20;81;5
1 de enero de 2019;17. Villaverde;55 a 59 años;10.047;66;324;1.404;3.729;858;535;1.721;101;371;85;710;21;104;18;4.861;23;146;665;1.811;445;335;817;33;116;68;336;12;45;9;5.186;43;178;739;1.918;413;200;904;68;255;17;374;9;59;9
1 de enero de 2019;17. Villaverde;60 a 64 años;7.105;52;354;1.622;2.655;348;180;1.098;80;255;44;317;22;65;13;3.344;14;133;709;1.209;181;128;595;24;95;37;165;11;37;6;3.761;38;221;913;1.446;167;52;503;56;160;7;152;11;28;7
1 de enero de 2019;17. Villaverde;65 a 69 años;5.414;70;570;1.883;1.682;201;114;450;54;134;37;172;14;22;11;2.392;22;203;739;729;113;90;256;22;56;35;102;10;12;3;3.022;48;367;1.144;953;88;24;194;32;78;2;70;4;10;8
1 de enero de 2019;17. Villaverde;70 a 74 años;5.629;68;912;2.381;1.438;169;114;261;19;104;37;89;3;18;16;2.348;13;297;916;605;120;97;143;9;40;34;54;3;10;7;3.281;55;615;1.465;833;49;17;118;10;64;3;35;0;8;9
1 de enero de 2019;17. Villaverde;75 a 79 años;4.981;103;1.161;2.107;1.033;144;100;158;9;63;28;46;2;6;21;1.983;11;382;786;443;102;92;75;5;18;26;32;0;3;8;2.998;92;779;1.321;590;42;8;83;4;45;2;14;2;3;13
1 de enero de 2019;17. Villaverde;80 a 84 años;5.113;140;1.660;2.137;745;105;84;138;6;39;18;20;4;6;11;2.022;18;572;784;337;92;78;79;2;16;18;17;2;3;4;3.091;122;1.088;1.353;408;13;6;59;4;23;0;3;2;3;7
1 de enero de 2019;17. Villaverde;85 a 89 años;3.369;151;1.267;1.358;373;46;37;62;3;36;8;14;0;6;8;1.278;14;423;520;175;37;33;35;2;16;7;9;0;3;4;2.091;137;844;838;198;9;4;27;1;20;1;5;0;3;4
1 de enero de 2019;17. Villaverde;90 a 94 años;1.161;52;496;444;100;10;12;14;2;15;5;5;0;5;1;346;9;121;137;40;5;11;6;0;6;4;2;0;4;1;815;43;375;307;60;5;1;8;2;9;1;3;0;1;0
1 de enero de 2019;17. Villaverde;95 a 99 años;221;11;111;71;19;2;1;3;1;1;0;0;0;0;1;54;0;24;20;8;1;1;0;0;0;0;0;0;0;0;167;11;87;51;11;1;0;3;1;1;0;0;0;0;1
1 de enero de 2019;17. Villaverde;100 y más años;22;1;12;6;1;0;0;0;0;1;0;1;0;0;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;16;1;7;5;1;0;0;0;0;1;0;1;0;0;0
1 de enero de 2019;18. Villa de Vallecas;Total;80.303;767;4.558;9.423;21.299;5.195;4.715;12.193;1.706;4.743;1.658;10.551;872;2.598;25;38.094;270;1.847;4.196;10.588;2.778;2.831;6.159;665;1.493;1.239;4.505;444;1.065;14;42.209;497;2.711;5.227;10.711;2.417;1.884;6.034;1.041;3.250;419;6.046;428;1.533;11
1 de enero de 2019;18. Villa de Vallecas;25 a 29 años;6.538;87;340;444;1.658;589;379;1.111;77;178;50;1.224;65;334;2;3.165;56;202;235;839;325;202;603;31;39;30;459;33;110;1;3.373;31;138;209;819;264;177;508;46;139;20;765;32;224;1
1 de enero de 2019;18. Villa de Vallecas;30 a 34 años;8.417;30;289;612;2.219;626;609;1.036;169;609;194;1.359;126;534;5;4.023;17;165;326;1.172;350;318;499;69;159;137;542;57;208;4;4.394;13;124;286;1.047;276;291;537;100;450;57;817;69;326;1
1 de enero de 2019;18. Villa de Vallecas;35 a 39 años;11.089;44;177;548;2.566;739;679;1.757;351;970;364;2.049;270;575;0;5.389;22;93;305;1.449;414;394;943;136;252;240;806;122;213;0;5.700;22;84;243;1.117;325;285;814;215;718;124;1.243;148;362;0
1 de enero de 2019;18. Villa de Vallecas;40 a 44 años;12.624;51;205;582;2.733;809;1.021;2.055;410;1.118;439;2.507;196;498;0;6.371;23;111;323;1.523;444;597;1.094;155;347;310;1.111;107;226;0;6.253;28;94;259;1.210;365;424;961;255;771;129;1.396;89;272;0
1 de enero de 2019;18. Villa de Vallecas;45 a 49 años;8.935;55;157;583;2.448;724;665;1.491;252;589;201;1.443;97;230;0;4.509;23;84;316;1.313;390;395;720;113;215;157;631;52;100;0;4.426;32;73;267;1.135;334;270;771;139;374;44;812;45;130;0
1 de enero de 2019;18. Villa de Vallecas;50 a 54 años;7.434;62;182;643;2.273;670;601;1.412;174;367;93;737;47;171;2;3.576;28;96;313;1.113;343;365;634;70;113;76;307;28;90;0;3.858;34;86;330;1.160;327;236;778;104;254;17;430;19;81;2
1 de enero de 2019;18. Villa de Vallecas;55 a 59 años;6.501;55;177;770;2.136;507;334;1.353;122;314;71;503;34;121;4;2.999;19;81;350;976;232;214;615;35;107;63;228;20;55;4;3.502;36;96;420;1.160;275;120;738;87;207;8;275;14;66;0
1 de enero de 2019;18. Villa de Vallecas;60 a 64 años;4.982;47;216;884;1.765;217;147;919;61;240;64;337;16;65;4;2.279;17;91;359;751;104;104;455;21;98;56;186;12;24;1;2.703;30;125;525;1.014;113;43;464;40;142;8;151;4;41;3
1 de enero de 2019;18. Villa de Vallecas;65 a 69 años;4.054;44;319;1.024;1.371;141;118;535;44;142;64;208;7;36;1;1.812;21;110;421;533;64;101;292;14;60;57;119;5;15;0;2.242;23;209;603;838;77;17;243;30;82;7;89;2;21;1
1 de enero de 2019;18. Villa de Vallecas;70 a 74 años;3.334;53;422;1.047;1.011;88;84;293;21;115;73;102;5;17;3;1.532;14;148;430;426;52;75;169;9;55;68;66;4;14;2;1.802;39;274;617;585;36;9;124;12;60;5;36;1;3;1
1 de enero de 2019;18. Villa de Vallecas;75 a 79 años;2.339;42;541;836;559;47;38;115;14;56;27;51;3;8;2;1.010;7;185;320;260;33;33;73;5;28;27;32;2;4;1;1.329;35;356;516;299;14;5;42;9;28;0;19;1;4;1
1 de enero de 2019;18. Villa de Vallecas;80 a 84 años;2.011;91;698;693;334;24;22;78;6;22;13;18;5;5;2;750;14;221;251;142;17;18;41;4;10;13;12;2;4;1;1.261;77;477;442;192;7;4;37;2;12;0;6;3;1;1
1 de enero de 2019;18. Villa de Vallecas;85 a 89 años;1.350;70;548;480;160;12;13;28;4;21;4;7;1;2;0;496;6;194;165;73;8;11;16;3;10;4;5;0;1;0;854;64;354;315;87;4;2;12;1;11;0;2;1;1;0
1 de enero de 2019;18. Villa de Vallecas;90 a 94 años;550;30;218;228;50;2;5;6;1;2;1;6;0;1;0;144;3;51;67;12;2;4;3;0;0;1;1;0;0;0;406;27;167;161;38;0;1;3;1;2;0;5;0;1;0
1 de enero de 2019;18. Villa de Vallecas;95 a 99 años;132;2;65;45;15;0;0;4;0;0;0;0;0;1;0;37;0;14;14;6;0;0;2;0;0;0;0;0;1;0;95;2;51;31;9;0;0;2;0;0;0;0;0;0;0
1 de enero de 2019;18. Villa de Vallecas;100 y más años;13;4;4;4;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;11;4;3;3;1;0;0;0;0;0;0;0;0;0;0
1 de enero de 2019;19. Vicálvaro;Total;51.522;439;3.313;7.064;13.631;3.291;3.043;7.487;856;2.900;985;6.800;338;1.370;5;24.422;146;1.277;3.219;6.965;1.770;1.694;3.738;343;913;728;2.859;173;594;3;27.100;293;2.036;3.845;6.666;1.521;1.349;3.749;513;1.987;257;3.941;165;776;2
1 de enero de 2019;19. Vicálvaro;25 a 29 años;3.601;36;141;208;1.027;283;131;696;34;79;14;757;19;176;0;1.857;26;83;119;584;166;70;385;17;32;9;291;9;66;0;1.744;10;58;89;443;117;61;311;17;47;5;466;10;110;0
1 de enero de 2019;19. Vicálvaro;30 a 34 años;3.630;9;133;241;1.160;239;232;484;36;216;70;581;37;192;0;1.740;4;80;137;588;138;112;252;12;54;46;232;19;66;0;1.890;5;53;104;572;101;120;232;24;162;24;349;18;126;0
1 de enero de 2019;19. Vicálvaro;35 a 39 años;4.580;10;76;263;1.492;277;250;721;97;345;94;722;72;161;0;2.187;4;34;154;769;149;130;350;45;97;70;285;37;63;0;2.393;6;42;109;723;128;120;371;52;248;24;437;35;98;0
1 de enero de 2019;19. Vicálvaro;40 a 44 años;6.860;22;82;263;1.709;468;567;1.121;217;597;227;1.262;80;245;0;3.280;11;39;160;973;252;281;530;88;173;142;488;39;104;0;3.580;11;43;103;736;216;286;591;129;424;85;774;41;141;0
1 de enero de 2019;19. Vicálvaro;45 a 49 años;7.721;25;97;319;1.832;602;667;1.297;210;621;270;1.478;69;234;0;3.793;7;50;173;998;325;375;646;83;193;188;615;35;105;0;3.928;18;47;146;834;277;292;651;127;428;82;863;34;129;0
1 de enero de 2019;19. Vicálvaro;50 a 54 años;6.632;33;105;422;1.662;674;667;1.219;129;447;137;935;28;174;0;3.242;18;42;228;838;358;368;574;52;137;117;414;15;81;0;3.390;15;63;194;824;316;299;645;77;310;20;521;13;93;0
1 de enero de 2019;19. Vicálvaro;55 a 59 años;4.933;32;98;524;1.550;357;291;967;64;268;96;573;9;103;1;2.457;14;43;249;788;174;172;486;22;93;82;274;6;53;1;2.476;18;55;275;762;183;119;481;42;175;14;299;3;50;0
1 de enero de 2019;19. Vicálvaro;60 a 64 años;3.141;26;133;598;1.002;163;88;531;32;167;33;311;12;45;0;1.473;9;56;260;440;79;65;273;10;60;32;156;6;27;0;1.668;17;77;338;562;84;23;258;22;107;1;155;6;18;0
1 de enero de 2019;19. Vicálvaro;65 a 69 años;2.243;19;199;784;684;89;46;201;19;60;21;99;4;17;1;1.000;5;72;326;304;44;33;105;6;22;19;49;3;11;1;1.243;14;127;458;380;45;13;96;13;38;2;50;1;6;0
1 de enero de 2019;19. Vicálvaro;70 a 74 años;2.314;32;347;958;625;60;46;119;11;49;10;40;2;15;0;944;5;101;369;266;27;36;64;3;25;10;25;0;13;0;1.370;27;246;589;359;33;10;55;8;24;0;15;2;2;0
1 de enero de 2019;19. Vicálvaro;75 a 79 años;2.352;52;521;1.099;441;41;36;81;5;33;7;26;3;6;1;1.005;15;175;456;201;27;33;47;3;17;7;19;2;3;0;1.347;37;346;643;240;14;3;34;2;16;0;7;1;3;1
1 de enero de 2019;19. Vicálvaro;80 a 84 años;1.931;58;681;799;289;26;16;34;2;9;3;11;1;0;2;827;11;253;349;139;22;13;17;2;7;3;9;1;0;1;1.104;47;428;450;150;4;3;17;0;2;0;2;0;0;1
1 de enero de 2019;19. Vicálvaro;85 a 89 años;1.115;51;486;403;127;11;6;11;0;9;3;4;2;2;0;472;10;188;178;64;8;6;7;0;3;3;2;1;2;0;643;41;298;225;63;3;0;4;0;6;0;2;1;0;0
1 de enero de 2019;19. Vicálvaro;90 a 94 años;388;26;176;154;26;1;0;4;0;0;0;1;0;0;0;125;4;53;53;12;1;0;2;0;0;0;0;0;0;0;263;22;123;101;14;0;0;2;0;0;0;1;0;0;0
1 de enero de 2019;19. Vicálvaro;95 a 99 años;67;7;33;22;4;0;0;1;0;0;0;0;0;0;0;17;3;7;6;1;0;0;0;0;0;0;0;0;0;0;50;4;26;16;3;0;0;1;0;0;0;0;0;0;0
1 de enero de 2019;19. Vicálvaro;100 y más años;14;1;5;7;1;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;11;1;4;5;1;0;0;0;0;0;0;0;0;0;0
1 de enero de 2019;20. San Blas-Canillejas;Total;118.586;928;6.161;16.041;30.525;6.128;5.943;18.131;2.297;6.319;2.292;18.387;886;4.426;122;54.634;241;2.013;6.586;14.857;3.138;3.329;9.087;836;2.010;1.738;8.252;471;2.017;59;63.952;687;4.148;9.455;15.668;2.990;2.614;9.044;1.461;4.309;554;10.135;415;2.409;63
1 de enero de 2019;20. San Blas-Canillejas;25 a 29 años;9.003;77;209;376;2.290;560;427;1.827;107;173;83;2.234;66;569;5;4.388;53;136;206;1.201;296;219;984;39;49;44;891;27;238;5;4.615;24;73;170;1.089;264;208;843;68;124;39;1.343;39;331;0
1 de enero de 2019;20. San Blas-Canillejas;30 a 34 años;9.418;22;197;482;2.658;591;610;1.281;177;558;202;1.890;91;645;14;4.603;12;116;282;1.370;344;361;656;78;149;142;801;32;252;8;4.815;10;81;200;1.288;247;249;625;99;409;60;1.089;59;393;6
1 de enero de 2019;20. San Blas-Canillejas;35 a 39 años;10.567;18;68;417;3.043;517;516;1.756;306;710;273;2.178;206;556;3;5.115;10;42;226;1.635;280;290;877;119;198;181;936;100;218;3;5.452;8;26;191;1.408;237;226;879;187;512;92;1.242;106;338;0
1 de enero de 2019;20. San Blas-Canillejas;40 a 44 años;12.411;33;81;484;3.012;589;691;2.038;387;938;410;2.908;189;648;3;5.942;17;40;272;1.558;295;360;1.063;142;266;290;1.238;99;300;2;6.469;16;41;212;1.454;294;331;975;245;672;120;1.670;90;348;1
1 de enero de 2019;20. San Blas-Canillejas;45 a 49 años;13.995;31;92;604;3.287;861;1.053;2.395;435;1.007;396;3.096;116;621;1;6.646;16;49;324;1.724;434;535;1.117;158;325;270;1.333;70;290;1;7.349;15;43;280;1.563;427;518;1.278;277;682;126;1.763;46;331;0
1 de enero de 2019;20. San Blas-Canillejas;50 a 54 años;14.468;35;138;905;3.399;1.117;1.226;2.784;325;1.088;313;2.544;80;506;8;6.961;12;80;457;1.706;574;644;1.339;113;341;261;1.150;49;231;4;7.507;23;58;448;1.693;543;582;1.445;212;747;52;1.394;31;275;4
1 de enero de 2019;20. San Blas-Canillejas;55 a 59 años;12.185;43;171;1.234;3.554;870;633;2.435;229;720;196;1.600;58;417;25;5.910;20;82;590;1.753;378;343;1.218;78;254;167;770;39;205;13;6.275;23;89;644;1.801;492;290;1.217;151;466;29;830;19;212;12
1 de enero de 2019;20. San Blas-Canillejas;60 a 64 años;8.752;48;231;1.458;2.755;381;281;1.721;137;432;128;919;27;223;11;4.154;20;94;639;1.242;165;185;851;43;158;118;494;14;123;8;4.598;28;137;819;1.513;216;96;870;94;274;10;425;13;100;3
