;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2025;14. Moratalaz;65 a 69 años;5.906;26;116;626;1.422;232;253;1.400;97;465;96;920;28;225;0;2.604;7;42;251;585;84;156;628;22;160;84;448;18;119;0;3.302;19;74;375;837;148;97;772;75;305;12;472;10;106;0
1 de enero de 2025;14. Moratalaz;70 a 74 años;4.583;17;150;775;1.346;171;133;895;71;292;68;548;17;100;0;1.926;4;55;277;475;78;85;392;24;109;60;299;12;56;0;2.657;13;95;498;871;93;48;503;47;183;8;249;5;44;0
1 de enero de 2025;14. Moratalaz;75 a 79 años;4.456;20;276;1.146;1.354;145;133;560;31;239;99;368;12;73;0;1.706;0;80;368;415;61;88;250;10;74;91;215;7;47;0;2.750;20;196;778;939;84;45;310;21;165;8;153;5;26;0
1 de enero de 2025;14. Moratalaz;80 a 84 años;4.463;40;439;1.325;1.331;134;112;464;24;205;116;222;9;42;0;1.617;5;107;377;416;63;79;202;6;82;108;140;6;26;0;2.846;35;332;948;915;71;33;262;18;123;8;82;3;16;0
1 de enero de 2025;14. Moratalaz;85 a 89 años;3.433;49;564;1.236;807;81;79;256;11;124;75;127;4;20;0;1.157;7;126;303;276;43;68;119;5;45;70;78;1;16;0;2.276;42;438;933;531;38;11;137;6;79;5;49;3;4;0
1 de enero de 2025;14. Moratalaz;90 a 94 años;1.946;28;410;831;361;32;35;107;4;57;22;51;1;7;0;672;4;109;248;113;19;31;57;0;20;22;42;0;7;0;1.274;24;301;583;248;13;4;50;4;37;0;9;1;0;0
1 de enero de 2025;14. Moratalaz;95 a 99 años;497;7;153;187;88;8;4;22;1;17;1;6;0;3;0;125;0;31;45;23;4;3;7;0;5;1;4;0;2;0;372;7;122;142;65;4;1;15;1;12;0;2;0;1;0
1 de enero de 2025;14. Moratalaz;100 y más años;64;1;27;21;8;1;0;1;1;3;1;0;0;0;0;14;0;3;2;6;1;0;0;1;0;1;0;0;0;0;50;1;24;19;2;0;0;1;0;3;0;0;0;0;0
1 de enero de 2025;15. Ciudad Lineal;Total;186.925;605;4.396;15.482;40.963;7.031;8.099;32.979;3.977;9.795;3.115;43.011;1.728;15.744;0;84.141;258;1.358;5.546;18.277;3.494;4.538;15.971;1.485;3.188;2.323;19.520;944;7.239;0;102.784;347;3.038;9.936;22.686;3.537;3.561;17.008;2.492;6.607;792;23.491;784;8.505;0
1 de enero de 2025;15. Ciudad Lineal;25 a 29 años;17.087;116;54;338;3.050;601;886;4.198;223;179;88;5.111;125;2.118;0;8.415;73;38;194;1.651;312;498;2.351;103;83;46;2.109;76;881;0;8.672;43;16;144;1.399;289;388;1.847;120;96;42;3.002;49;1.237;0
1 de enero de 2025;15. Ciudad Lineal;30 a 34 años;18.919;61;107;336;3.301;632;1.011;3.142;346;327;161;6.043;188;3.264;0;9.299;40;72;189;1.780;348;589;1.740;164;133;104;2.633;95;1.412;0;9.620;21;35;147;1.521;284;422;1.402;182;194;57;3.410;93;1.852;0
1 de enero de 2025;15. Ciudad Lineal;35 a 39 años;16.483;17;129;346;3.373;613;967;2.424;365;754;272;4.701;215;2.307;0;8.224;11;86;172;1.740;354;570;1.337;184;233;188;2.204;114;1.031;0;8.259;6;43;174;1.633;259;397;1.087;181;521;84;2.497;101;1.276;0
1 de enero de 2025;15. Ciudad Lineal;40 a 44 años;15.923;13;68;421;3.736;615;728;2.667;425;941;305;4.045;273;1.686;0;7.670;5;31;219;1.870;320;434;1.378;165;317;213;1.797;143;778;0;8.253;8;37;202;1.866;295;294;1.289;260;624;92;2.248;130;908;0
1 de enero de 2025;15. Ciudad Lineal;45 a 49 años;16.844;28;69;470;3.734;645;741;2.924;536;1.072;381;4.487;281;1.476;0;8.202;13;38;232;1.902;361;394;1.552;235;336;262;2.086;141;650;0;8.642;15;31;238;1.832;284;347;1.372;301;736;119;2.401;140;826;0
1 de enero de 2025;15. Ciudad Lineal;50 a 54 años;16.748;25;80;560;3.667;715;765;2.920;559;1.137;369;4.545;188;1.218;0;7.799;12;33;263;1.788;397;386;1.423;167;396;246;1.995;108;585;0;8.949;13;47;297;1.879;318;379;1.497;392;741;123;2.550;80;633;0
1 de enero de 2025;15. Ciudad Lineal;55 a 59 años;16.896;36;109;712;3.450;889;986;3.187;532;1.243;321;4.235;126;1.070;0;7.539;21;47;329;1.592;406;503;1.460;198;422;237;1.758;66;500;0;9.357;15;62;383;1.858;483;483;1.727;334;821;84;2.477;60;570;0
1 de enero de 2025;15. Ciudad Lineal;60 a 64 años;15.964;55;147;865;3.533;853;771;3.518;371;1.072;284;3.447;108;940;0;6.898;23;60;368;1.540;339;377;1.526;96;329;218;1.516;61;445;0;9.066;32;87;497;1.993;514;394;1.992;275;743;66;1.931;47;495;0
1 de enero de 2025;15. Ciudad Lineal;65 a 69 años;13.281;36;182;1.203;3.174;492;409;3.106;230;960;205;2.487;76;721;0;5.620;13;69;449;1.248;203;222;1.331;59;302;169;1.159;42;354;0;7.661;23;113;754;1.926;289;187;1.775;171;658;36;1.328;34;367;0
1 de enero de 2025;15. Ciudad Lineal;70 a 74 años;10.190;34;302;1.567;2.751;333;254;1.865;164;736;198;1.582;50;354;0;4.253;16;121;593;931;134;146;786;50;250;169;827;28;202;0;5.937;18;181;974;1.820;199;108;1.079;114;486;29;755;22;152;0
1 de enero de 2025;15. Ciudad Lineal;75 a 79 años;9.590;28;533;2.288;2.666;267;228;1.271;111;571;225;1.102;40;260;0;3.827;5;155;769;878;123;159;489;31;153;200;676;28;161;0;5.763;23;378;1.519;1.788;144;69;782;80;418;25;426;12;99;0
1 de enero de 2025;15. Ciudad Lineal;80 a 84 años;8.233;38;742;2.425;2.138;191;178;876;68;420;173;771;26;187;0;2.992;5;183;728;625;92;136;305;20;122;152;478;21;125;0;5.241;33;559;1.697;1.513;99;42;571;48;298;21;293;5;62;0
1 de enero de 2025;15. Ciudad Lineal;85 a 89 años;5.799;49;851;2.054;1.357;125;100;533;24;217;83;294;21;91;0;1.937;9;212;556;437;75;65;171;7;57;76;186;12;74;0;3.862;40;639;1.498;920;50;35;362;17;160;7;108;9;17;0
1 de enero de 2025;15. Ciudad Lineal;90 a 94 años;3.847;56;732;1.461;835;47;64;277;19;136;37;133;8;42;0;1.195;10;157;398;240;25;50;103;5;47;34;86;6;34;0;2.652;46;575;1.063;595;22;14;174;14;89;3;47;2;8;0
1 de enero de 2025;15. Ciudad Lineal;95 a 99 años;996;10;252;380;181;12;10;69;3;29;12;26;3;9;0;246;1;45;81;51;5;8;19;1;7;9;9;3;7;0;750;9;207;299;130;7;2;50;2;22;3;17;0;2;0
1 de enero de 2025;15. Ciudad Lineal;100 y más años;125;3;39;56;17;1;1;2;1;1;1;2;0;1;0;25;1;11;6;4;0;1;0;0;1;0;1;0;0;0;100;2;28;50;13;1;0;2;1;0;1;1;0;1;0
1 de enero de 2025;16. Hortaleza;Total;154.747;440;3.352;10.727;25.320;5.302;6.858;24.143;3.292;8.998;3.590;44.763;1.614;16.348;0;71.544;182;1.115;3.964;11.434;2.640;3.922;11.983;1.198;3.017;2.716;20.835;883;7.655;0;83.203;258;2.237;6.763;13.886;2.662;2.936;12.160;2.094;5.981;874;23.928;731;8.693;0
1 de enero de 2025;16. Hortaleza;25 a 29 años;10.912;85;74;178;1.370;364;623;2.626;110;120;42;3.762;68;1.490;0;5.414;56;50;104;771;215;337;1.509;52;47;26;1.567;27;653;0;5.498;29;24;74;599;149;286;1.117;58;73;16;2.195;41;837;0
1 de enero de 2025;16. Hortaleza;30 a 34 años;12.351;34;131;178;1.485;415;611;1.819;181;194;97;4.707;96;2.403;0;6.010;20;87;113;823;221;355;1.053;82;63;62;2.054;59;1.018;0;6.341;14;44;65;662;194;256;766;99;131;35;2.653;37;1.385;0
1 de enero de 2025;16. Hortaleza;35 a 39 años;13.844;15;98;245;1.741;469;753;1.558;242;707;313;4.963;177;2.563;0;6.596;8;66;140;916;259;463;844;99;202;218;2.243;93;1.045;0;7.248;7;32;105;825;210;290;714;143;505;95;2.720;84;1.518;0
1 de enero de 2025;16. Hortaleza;40 a 44 años;16.022;7;38;223;2.031;447;692;1.993;368;1.160;518;5.921;277;2.347;0;7.763;2;16;110;1.073;247;409;1.069;162;358;360;2.750;145;1.062;0;8.259;5;22;113;958;200;283;924;206;802;158;3.171;132;1.285;0
1 de enero de 2025;16. Hortaleza;45 a 49 años;18.043;21;49;266;1.914;538;808;2.521;549;1.442;619;6.785;298;2.233;0;8.647;9;23;139;999;309;422;1.355;208;480;446;3.071;160;1.026;0;9.396;12;26;127;915;229;386;1.166;341;962;173;3.714;138;1.207;0
1 de enero de 2025;16. Hortaleza;50 a 54 años;16.962;29;59;321;2.200;580;822;2.365;531;1.353;563;6.109;261;1.769;0;8.074;14;31;173;1.135;294;467;1.145;175;471;391;2.772;128;878;0;8.888;15;28;148;1.065;286;355;1.220;356;882;172;3.337;133;891;0
1 de enero de 2025;16. Hortaleza;55 a 59 años;14.123;22;88;447;2.083;682;878;2.516;406;1.058;339;4.214;171;1.219;0;6.665;12;35;212;1.012;337;430;1.158;131;358;248;1.991;91;650;0;7.458;10;53;235;1.071;345;448;1.358;275;700;91;2.223;80;569;0
1 de enero de 2025;16. Hortaleza;60 a 64 años;12.947;31;103;585;2.384;636;673;2.685;324;921;283;3.222;103;997;0;6.055;14;48;285;1.087;258;359;1.191;104;327;233;1.563;64;522;0;6.892;17;55;300;1.297;378;314;1.494;220;594;50;1.659;39;475;0
1 de enero de 2025;16. Hortaleza;65 a 69 años;10.043;26;131;795;2.258;409;296;2.244;209;669;193;2.123;59;631;0;4.626;16;54;325;935;145;187;1.011;60;241;162;1.096;42;352;0;5.417;10;77;470;1.323;264;109;1.233;149;428;31;1.027;17;279;0
1 de enero de 2025;16. Hortaleza;70 a 74 años;8.060;20;240;1.130;2.165;243;226;1.570;157;511;178;1.263;39;318;0;3.379;10;79;404;708;91;141;672;55;176;159;679;29;176;0;4.681;10;161;726;1.457;152;85;898;102;335;19;584;10;142;0
1 de enero de 2025;16. Hortaleza;75 a 79 años;8.099;26;415;1.833;2.415;251;217;1.128;125;381;217;875;24;192;0;3.226;9;108;540;788;107;154;490;42;124;197;525;14;128;0;4.873;17;307;1.293;1.627;144;63;638;83;257;20;350;10;64;0
1 de enero de 2025;16. Hortaleza;80 a 84 años;6.612;27;603;1.963;1.860;165;173;644;53;286;162;544;20;112;0;2.810;3;187;656;711;96;134;302;17;103;155;346;16;84;0;3.802;24;416;1.307;1.149;69;39;342;36;183;7;198;4;28;0
1 de enero de 2025;16. Hortaleza;85 a 89 años;3.847;43;650;1.450;859;67;51;300;21;115;45;188;12;46;0;1.409;5;168;464;311;43;42;117;7;41;42;125;8;36;0;2.438;38;482;986;548;24;9;183;14;74;3;63;4;10;0
1 de enero de 2025;16. Hortaleza;90 a 94 años;2.200;38;485;842;445;33;27;133;15;65;20;73;6;18;0;703;3;117;248;136;17;17;57;4;22;17;43;5;17;0;1.497;35;368;594;309;16;10;76;11;43;3;30;1;1;0
1 de enero de 2025;16. Hortaleza;95 a 99 años;597;14;164;240;95;2;8;35;1;13;1;13;2;9;0;151;1;43;44;26;1;5;10;0;4;0;9;1;7;0;446;13;121;196;69;1;3;25;1;9;1;4;1;2;0
1 de enero de 2025;16. Hortaleza;100 y más años;85;2;24;31;15;1;0;6;0;3;0;1;1;1;0;16;0;3;7;3;0;0;0;0;0;0;1;1;1;0;69;2;21;24;12;1;0;6;0;3;0;0;0;0;0
1 de enero de 2025;17. Villaverde;Total;128.488;1.029;6.447;16.851;43.620;7.654;6.587;21.654;2.092;4.195;1.230;13.107;748;3.274;0;60.513;433;2.435;7.309;21.607;4.058;3.752;10.664;823;1.314;889;5.455;343;1.431;0;67.975;596;4.012;9.542;22.013;3.596;2.835;10.990;1.269;2.881;341;7.652;405;1.843;0
1 de enero de 2025;17. Villaverde;25 a 29 años;12.796;262;133;618;4.200;699;788;3.098;176;123;35;1.987;72;605;0;6.467;178;77;374;2.292;380;405;1.571;76;44;16;764;36;254;0;6.329;84;56;244;1.908;319;383;1.527;100;79;19;1.223;36;351;0
1 de enero de 2025;17. Villaverde;30 a 34 años;13.118;140;257;674;4.359;801;777;2.464;233;208;79;2.227;90;809;0;6.571;83;146;386;2.277;429;423;1.332;103;74;48;883;42;345;0;6.547;57;111;288;2.082;372;354;1.132;130;134;31;1.344;48;464;0
1 de enero de 2025;17. Villaverde;35 a 39 años;12.271;28;410;867;4.514;694;727;1.992;226;411;104;1.664;96;538;0;6.146;18;234;468;2.328;359;418;1.008;117;129;74;725;43;225;0;6.125;10;176;399;2.186;335;309;984;109;282;30;939;53;313;0
1 de enero de 2025;17. Villaverde;40 a 44 años;12.069;32;254;867;4.751;646;563;2.281;257;480;143;1.304;128;363;0;5.965;13;132;484;2.502;343;298;1.135;97;129;93;527;56;156;0;6.104;19;122;383;2.249;303;265;1.146;160;351;50;777;72;207;0
1 de enero de 2025;17. Villaverde;45 a 49 años;13.496;33;315;928;4.976;778;715;2.599;356;704;210;1.455;154;273;0;6.524;11;177;501;2.587;413;366;1.248;127;183;148;581;63;119;0;6.972;22;138;427;2.389;365;349;1.351;229;521;62;874;91;154;0
1 de enero de 2025;17. Villaverde;50 a 54 años;13.751;31;267;1.049;4.838;931;829;2.582;334;707;245;1.614;92;232;0;6.613;14;119;527;2.444;481;479;1.188;126;239;160;684;43;109;0;7.138;17;148;522;2.394;450;350;1.394;208;468;85;930;49;123;0
1 de enero de 2025;17. Villaverde;55 a 59 años;12.704;51;267;1.129;4.436;1.201;984;2.352;191;543;155;1.162;46;187;0;6.010;24;115;576;2.120;612;547;1.072;70;163;127;478;21;85;0;6.694;27;152;553;2.316;589;437;1.280;121;380;28;684;25;102;0
1 de enero de 2025;17. Villaverde;60 a 64 años;10.711;54;294;1.279;3.901;957;625;1.973;135;389;95;852;24;133;0;5.059;20;131;583;1.863;494;373;911;48;114;76;370;13;63;0;5.652;34;163;696;2.038;463;252;1.062;87;275;19;482;11;70;0
1 de enero de 2025;17. Villaverde;65 a 69 años;7.517;55;325;1.513;2.819;368;213;1.243;96;283;53;454;22;73;0;3.444;16;125;636;1.253;179;149;637;30;101;43;224;14;37;0;4.073;39;200;877;1.566;189;64;606;66;182;10;230;8;36;0
1 de enero de 2025;17. Villaverde;70 a 74 años;5.172;60;462;1.645;1.738;192;114;502;47;131;32;209;14;26;0;2.211;20;157;636;714;97;79;268;12;63;31;108;10;16;0;2.961;40;305;1.009;1.024;95;35;234;35;68;1;101;4;10;0
1 de enero de 2025;17. Villaverde;75 a 79 años;4.867;50;697;2.001;1.335;158;96;261;19;96;33;97;6;18;0;1.924;9;210;717;525;100;79;143;8;30;31;58;2;12;0;2.943;41;487;1.284;810;58;17;118;11;66;2;39;4;6;0
1 de enero de 2025;17. Villaverde;80 a 84 años;4.411;67;940;1.903;968;122;89;158;11;60;33;50;2;8;0;1.703;8;282;682;388;88;79;79;5;22;30;36;0;4;0;2.708;59;658;1.221;580;34;10;79;6;38;3;14;2;4;0
1 de enero de 2025;17. Villaverde;85 a 89 años;3.268;82;989;1.391;521;76;46;94;5;32;8;19;1;4;0;1.157;10;306;445;208;60;42;48;2;15;8;11;0;2;0;2.111;72;683;946;313;16;4;46;3;17;0;8;1;2;0
1 de enero de 2025;17. Villaverde;90 a 94 años;1.876;57;652;806;228;24;19;45;4;22;5;11;0;3;0;600;6;178;249;94;18;15;20;2;7;4;5;0;2;0;1.276;51;474;557;134;6;4;25;2;15;1;6;0;1;0
1 de enero de 2025;17. Villaverde;95 a 99 años;407;23;161;163;33;6;2;7;2;6;0;2;1;1;0;103;3;38;42;9;4;0;4;0;1;0;1;0;1;0;304;20;123;121;24;2;2;3;2;5;0;1;1;0;0
1 de enero de 2025;17. Villaverde;100 y más años;54;4;24;18;3;1;0;3;0;0;0;0;0;1;0;16;0;8;3;3;1;0;0;0;0;0;0;0;1;0;38;4;16;15;0;0;0;3;0;0;0;0;0;0;0
1 de enero de 2025;18. Villa de Vallecas;Total;93.130;741;3.485;8.495;24.789;5.762;5.789;15.464;2.013;4.665;1.669;14.791;949;4.518;0;43.947;333;1.364;3.760;12.251;3.031;3.403;7.774;787;1.481;1.228;6.193;496;1.846;0;49.183;408;2.121;4.735;12.538;2.731;2.386;7.690;1.226;3.184;441;8.598;453;2.672;0
1 de enero de 2025;18. Villa de Vallecas;25 a 29 años;7.918;174;124;347;1.933;480;563;1.865;111;68;31;1.631;58;533;0;3.868;110;73;220;1.057;273;305;975;53;24;17;552;28;181;0;4.050;64;51;127;876;207;258;890;58;44;14;1.079;30;352;0
1 de enero de 2025;18. Villa de Vallecas;30 a 34 años;9.467;92;221;387;2.107;604;650;1.538;166;161;87;2.402;94;958;0;4.687;58;134;226;1.142;332;368;869;80;52;56;966;45;359;0;4.780;34;87;161;965;272;282;669;86;109;31;1.436;49;599;0
1 de enero de 2025;18. Villa de Vallecas;35 a 39 años;9.847;22;260;500;2.484;651;717;1.307;192;560;177;2.034;111;832;0;4.774;16;143;263;1.313;354;413;658;77;143;124;890;57;323;0;5.073;6;117;237;1.171;297;304;649;115;417;53;1.144;54;509;0
1 de enero de 2025;18. Villa de Vallecas;40 a 44 años;10.848;25;158;473;2.710;683;697;1.707;319;812;320;2.014;218;712;0;5.221;12;80;238;1.494;361;365;886;130;209;219;832;112;283;0;5.627;13;78;235;1.216;322;332;821;189;603;101;1.182;106;429;0
1 de enero de 2025;18. Villa de Vallecas;45 a 49 años;12.821;45;187;517;2.861;848;988;2.161;418;1.051;380;2.514;231;620;0;6.345;18;99;288;1.564;459;567;1.125;156;327;251;1.074;124;293;0;6.476;27;88;229;1.297;389;421;1.036;262;724;129;1.440;107;327;0
1 de enero de 2025;18. Villa de Vallecas;50 a 54 años;9.955;41;134;536;2.696;698;756;1.744;281;670;250;1.712;98;339;0;4.894;17;64;284;1.409;375;455;824;112;231;191;733;50;149;0;5.061;24;70;252;1.287;323;301;920;169;439;59;979;48;190;0
1 de enero de 2025;18. Villa de Vallecas;55 a 59 años;7.896;45;176;613;2.349;682;588;1.550;209;386;112;939;58;189;0;3.760;22;83;310;1.128;357;342;705;82;123;89;393;31;95;0;4.136;23;93;303;1.221;325;246;845;127;263;23;546;27;94;0
1 de enero de 2025;18. Villa de Vallecas;60 a 64 años;7.032;55;161;713;2.282;569;396;1.445;136;349;80;663;29;154;0;3.139;20;67;309;1.011;254;251;637;40;111;70;281;15;73;0;3.893;35;94;404;1.271;315;145;808;96;238;10;382;14;81;0
1 de enero de 2025;18. Villa de Vallecas;65 a 69 años;5.370;38;180;871;1.886;240;163;1.045;78;250;67;441;23;88;0;2.440;18;76;364;791;112;110;511;29;98;57;219;16;39;0;2.930;20;104;507;1.095;128;53;534;49;152;10;222;7;49;0
1 de enero de 2025;18. Villa de Vallecas;70 a 74 años;4.074;39;263;959;1.434;146;107;572;52;145;39;257;11;50;0;1.728;17;90;356;540;67;83;289;11;69;34;142;9;21;0;2.346;22;173;603;894;79;24;283;41;76;5;115;2;29;0
1 de enero de 2025;18. Villa de Vallecas;75 a 79 años;3.359;36;367;990;1.077;90;101;323;33;116;73;118;7;28;0;1.493;8;115;387;434;43;90;187;13;47;67;78;3;21;0;1.866;28;252;603;643;47;11;136;20;69;6;40;4;7;0
1 de enero de 2025;18. Villa de Vallecas;80 a 84 años;2.128;32;423;750;556;43;33;128;15;56;38;40;6;8;0;845;4;131;271;216;24;31;72;3;27;38;20;4;4;0;1.283;28;292;479;340;19;2;56;12;29;0;20;2;4;0
1 de enero de 2025;18. Villa de Vallecas;85 a 89 años;1.405;47;454;477;266;24;20;51;1;27;10;17;5;6;0;477;9;121;148;106;17;16;23;0;14;10;7;2;4;0;928;38;333;329;160;7;4;28;1;13;0;10;3;2;0
1 de enero de 2025;18. Villa de Vallecas;90 a 94 años;804;45;288;283;126;4;9;25;1;13;4;5;0;1;0;238;4;78;75;42;3;7;12;1;6;4;5;0;1;0;566;41;210;208;84;1;2;13;0;7;0;0;0;0;0
1 de enero de 2025;18. Villa de Vallecas;95 a 99 años;178;5;77;70;16;0;1;2;1;1;1;4;0;0;0;33;0;9;17;4;0;0;1;0;0;1;1;0;0;0;145;5;68;53;12;0;1;1;1;1;0;3;0;0;0
1 de enero de 2025;18. Villa de Vallecas;100 y más años;28;0;12;9;6;0;0;1;0;0;0;0;0;0;0;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;23;0;11;5;6;0;0;1;0;0;0;0;0;0;0
1 de enero de 2025;19. Vicálvaro;Total;69.718;436;2.464;6.336;16.747;4.255;4.858;11.155;1.512;3.599;1.300;12.414;559;4.083;0;33.236;196;910;2.863;8.582;2.265;2.755;5.695;630;1.146;945;5.258;285;1.706;0;36.482;240;1.554;3.473;8.165;1.990;2.103;5.460;882;2.453;355;7.156;274;2.377;0
1 de enero de 2025;19. Vicálvaro;25 a 29 años;5.907;94;40;182;1.208;315;470;1.446;110;59;17;1.425;31;510;0;2.888;66;21;110;660;188;248;784;50;27;10;533;15;176;0;3.019;28;19;72;548;127;222;662;60;32;7;892;16;334;0
1 de enero de 2025;19. Vicálvaro;30 a 34 años;7.348;53;104;207;1.425;423;536;1.112;155;132;55;2.092;84;970;0;3.624;35;66;119;819;234;295;609;76;44;38;865;45;379;0;3.724;18;38;88;606;189;241;503;79;88;17;1.227;39;591;0
1 de enero de 2025;19. Vicálvaro;35 a 39 años;7.462;12;154;243;1.592;409;625;957;147;417;164;1.797;71;874;0;3.716;8;87;139;838;242;366;550;63;128;109;794;31;361;0;3.746;4;67;104;754;167;259;407;84;289;55;1.003;40;513;0
1 de enero de 2025;19. Vicálvaro;40 a 44 años;6.616;11;72;284;1.717;391;413;1.013;171;456;178;1.324;93;493;0;3.298;4;36;164;948;204;244;514;74;136;131;580;50;213;0;3.318;7;36;120;769;187;169;499;97;320;47;744;43;280;0
1 de enero de 2025;19. Vicálvaro;45 a 49 años;7.783;21;77;255;1.852;476;643;1.390;262;629;217;1.478;112;371;0;3.747;13;29;146;1.035;243;342;669;115;188;146;604;57;160;0;4.036;8;48;109;817;233;301;721;147;441;71;874;55;211;0
1 de enero de 2025;19. Vicálvaro;50 a 54 años;8.811;22;94;283;2.067;622;778;1.533;264;699;310;1.740;87;312;0;4.355;7;47;162;1.125;339;446;781;109;224;213;732;39;131;0;4.456;15;47;121;942;283;332;752;155;475;97;1.008;48;181;0
1 de enero de 2025;19. Vicálvaro;55 a 59 años;7.460;33;96;394;1.845;722;736;1.390;171;515;149;1.106;33;270;0;3.513;14;44;212;931;383;394;619;58;144;117;448;17;132;0;3.947;19;52;182;914;339;342;771;113;371;32;658;16;138;0
1 de enero de 2025;19. Vicálvaro;60 a 64 años;5.796;31;96;524;1.702;471;381;1.113;117;318;108;762;24;149;0;2.798;14;38;248;819;222;222;550;42;107;90;357;16;73;0;2.998;17;58;276;883;249;159;563;75;211;18;405;8;76;0
1 de enero de 2025;19. Vicálvaro;65 a 69 años;3.650;19;107;557;1.186;179;127;675;50;193;59;411;13;74;0;1.717;4;44;239;532;77;87;348;20;69;50;199;7;41;0;1.933;15;63;318;654;102;40;327;30;124;9;212;6;33;0
1 de enero de 2025;19. Vicálvaro;70 a 74 años;2.316;20;157;680;708;97;60;265;36;81;20;163;6;23;0;1.034;9;61;285;286;47;41;142;11;32;19;82;5;14;0;1.282;11;96;395;422;50;19;123;25;49;1;81;1;9;0
1 de enero de 2025;19. Vicálvaro;75 a 79 años;2.216;22;279;844;639;73;44;127;17;57;16;74;2;22;0;874;4;75;321;241;37;32;61;7;26;16;38;1;15;0;1.342;18;204;523;398;36;12;66;10;31;0;36;1;7;0
1 de enero de 2025;19. Vicálvaro;80 a 84 años;2.178;34;437;978;476;46;29;91;8;30;5;32;2;10;0;859;9;135;368;199;25;25;46;3;15;5;21;1;7;0;1.319;25;302;610;277;21;4;45;5;15;0;11;1;3;0
1 de enero de 2025;19. Vicálvaro;85 a 89 años;1.394;38;433;606;226;22;10;34;4;8;2;8;0;3;0;537;5;135;239;102;18;8;17;2;3;1;5;0;2;0;857;33;298;367;124;4;2;17;2;5;1;3;0;1;0
1 de enero de 2025;19. Vicálvaro;90 a 94 años;619;18;241;241;91;7;5;7;0;4;0;2;1;2;0;221;1;68;95;39;5;4;4;0;2;0;0;1;2;0;398;17;173;146;52;2;1;3;0;2;0;2;0;0;0
1 de enero de 2025;19. Vicálvaro;95 a 99 años;143;3;72;50;13;2;1;1;0;1;0;0;0;0;0;51;1;24;14;8;1;1;1;0;1;0;0;0;0;0;92;2;48;36;5;1;0;0;0;0;0;0;0;0;0
1 de enero de 2025;19. Vicálvaro;100 y más años;19;5;5;8;0;0;0;1;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;15;3;5;6;0;0;0;1;0;0;0;0;0;0;0
1 de enero de 2025;20. San Blas-Canillejas;Total;129.252;769;4.018;12.901;32.624;6.610;6.941;22.221;2.703;6.246;2.214;23.887;1.050;7.068;0;59.821;280;1.332;5.236;15.665;3.364;3.851;11.113;1.042;1.995;1.646;10.563;559;3.175;0;69.431;489;2.686;7.665;16.959;3.246;3.090;11.108;1.661;4.251;568;13.324;491;3.893;0
1 de enero de 2025;20. San Blas-Canillejas;25 a 29 años;11.625;160;97;322;2.465;585;747;2.937;150;109;52;2.945;86;970;0;5.782;101;67;190;1.334;348;420;1.557;63;38;36;1.165;41;422;0;5.843;59;30;132;1.131;237;327;1.380;87;71;16;1.780;45;548;0
1 de enero de 2025;20. San Blas-Canillejas;30 a 34 años;11.760;71;157;338;2.632;630;660;2.195;207;194;92;3.195;104;1.285;0;5.905;48;102;205;1.405;346;351;1.226;103;60;54;1.389;53;563;0;5.855;23;55;133;1.227;284;309;969;104;134;38;1.806;51;722;0
